Prior,P1 Alg,P2 Alg,Time Horizon,Agent Alg,Market Share for P1,P1 Regret,P2 Regret,Abs Delta Regret,Memory Size
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,12000,HardMax,0.0,nan,0.0064166666666667128,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,15000,HardMax,0.0,nan,0.0062800000000000529,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMax,0.022,0.18181818181818185,0.0055214723926380388,0.17629670942554382,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,3000,HardMax,0.007333333333333333,0.18181818181818185,0.0057085292142377338,0.17610965260394412,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,5000,HardMax,0.0044,0.18181818181818185,0.0055042185616713405,0.1763139632565105,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,7000,HardMax,0.003142857142857143,0.18181818181818185,0.0058756090570364064,0.17594257276114544,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,10000,HardMax,0.0022,0.18181818181818185,0.0056323912607737277,0.17618579055740813,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,12000,HardMax,0.0018333333333333333,0.18181818181818185,0.0057772583068960133,0.17604092351128584,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,15000,HardMax,0.0014666666666666667,0.18181818181818185,0.0060221658432367967,0.17579601597494504,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMax,0.0,nan,0.0068000000000000031,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,3000,HardMax,0.0,nan,0.0072666666666666513,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,5000,HardMax,0.0,nan,0.0069599999999999905,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,7000,HardMax,0.0,nan,0.0067142857142857325,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,10000,HardMax,0.0,nan,0.00664000000000004,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,12000,HardMax,0.0,nan,0.0065333333333333814,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,15000,HardMax,0.0,nan,0.0064133333333333889,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMax,0.0,nan,0.0072000000000000041,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,3000,HardMax,0.0,nan,0.0070666666666666525,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,5000,HardMax,0.0,nan,0.0068799999999999894,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,7000,HardMax,0.0,nan,0.0068571428571428776,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,10000,HardMax,0.0,nan,0.0063200000000000357,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,12000,HardMax,0.0,nan,0.0063166666666667117,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,15000,HardMax,0.0,nan,0.0063200000000000539,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMax,0.0,nan,0.0062000000000000033,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,3000,HardMax,0.0,nan,0.0055999999999999904,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,5000,HardMax,0.0,nan,0.0063999999999999838,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,7000,HardMax,0.0,nan,0.0064571428571428714,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,10000,HardMax,0.0,nan,0.0065600000000000389,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,12000,HardMax,0.0,nan,0.0065000000000000474,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,15000,HardMax,0.0,nan,0.0063733333333333879,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMax,0.0,nan,0.0074000000000000038,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,3000,HardMax,0.0,nan,0.0071999999999999851,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,5000,HardMax,0.0,nan,0.0074399999999999978,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,7000,HardMax,0.0,nan,0.007285714285714312,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,10000,HardMax,0.0,nan,0.0066600000000000409,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,12000,HardMax,0.0,nan,0.0065333333333333814,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,15000,HardMax,0.0,nan,0.0065600000000000571,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMax,0.0,nan,0.0070000000000000036,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,3000,HardMax,0.0,nan,0.0059333333333333226,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,5000,HardMax,0.0,nan,0.0061199999999999848,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,7000,HardMax,0.0,nan,0.0062857142857142981,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,10000,HardMax,0.0,nan,0.0061600000000000335,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,12000,HardMax,0.0,nan,0.0064000000000000463,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,15000,HardMax,0.0,nan,0.006386666666666721,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMax,0.002,0.19999999999999996,0.12505010020040203,0.07494989979959793,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,3000,HardMax,0.0006666666666666666,0.19999999999999996,0.046030687124750072,0.1539693128752499,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,5000,HardMax,0.0004,0.19999999999999996,0.03049219687875148,0.16950780312124847,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,7000,HardMax,0.00028571428571428574,0.19999999999999996,0.023206630465847287,0.17679336953415267,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,10000,HardMax,0.0002,0.19999999999999996,0.018443688737747356,0.18155631126225261,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,12000,HardMax,0.00016666666666666666,0.19999999999999996,0.016502750458409508,0.18349724954159044,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,15000,HardMax,0.00013333333333333334,0.19999999999999996,0.014495266035471143,0.18550473396452882,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMax,0.0,nan,0.0068000000000000031,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,3000,HardMax,0.0,nan,0.0069333333333333191,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,5000,HardMax,0.0,nan,0.0070399999999999924,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,7000,HardMax,0.0,nan,0.0065714285714285874,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,10000,HardMax,0.0,nan,0.0065600000000000389,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,12000,HardMax,0.0,nan,0.0066500000000000491,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,15000,HardMax,0.0,nan,0.0065733333333333911,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMax,0.004,0.19999999999999996,0.0050200803212851423,0.19497991967871481,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,3000,HardMax,0.0013333333333333333,0.19999999999999996,0.0064085447263017232,0.19359145527369823,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,5000,HardMax,0.0008,0.19999999999999996,0.0069255404323458674,0.19307445956765409,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,7000,HardMax,0.060142857142857144,0.034679334916864563,0.0071135430916552857,0.027565791825209275,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,10000,HardMax,0.2335,0.010792291220556721,0.0071493803000652629,0.0036429109204914583,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,12000,HardMax,0.19458333333333333,0.010792291220556721,0.0067873771339886594,0.0040049140865680618,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,15000,HardMax,0.15566666666666668,0.010792291220556721,0.0066482431898934585,0.0041440480306632627,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMax,0.0,nan,0.0072000000000000041,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,3000,HardMax,0.0,nan,0.0071333333333333188,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,5000,HardMax,0.0,nan,0.0071999999999999946,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,7000,HardMax,0.0,nan,0.0070571428571428799,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,10000,HardMax,0.0,nan,0.0066000000000000399,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,12000,HardMax,0.0,nan,0.0065666666666667154,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,15000,HardMax,0.0,nan,0.0064133333333333889,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMax,0.0,nan,0.0062000000000000033,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,3000,HardMax,0.0,nan,0.0069999999999999854,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,5000,HardMax,0.0,nan,0.007720000000000002,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,7000,HardMax,0.0,nan,0.0075714285714286022,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,10000,HardMax,0.0,nan,0.0071800000000000483,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,12000,HardMax,0.0,nan,0.0070500000000000554,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,15000,HardMax,0.0,nan,0.0072133333333333997,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMax,0.009,0.15555555555555553,0.0054490413723511629,0.15010651418320436,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,3000,HardMax,0.003,0.15555555555555553,0.0063523905048478652,0.14920316505070766,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,5000,HardMax,0.0018,0.15555555555555553,0.0076938489280705281,0.14786170662748499,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,7000,HardMax,0.0012857142857142856,0.15555555555555553,0.0070376197968817274,0.14851793575867381,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,10000,HardMax,0.0009,0.15555555555555553,0.0070663597237514229,0.14848919583180412,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,12000,HardMax,0.00075,0.15555555555555553,0.0070386122925528028,0.14851694326300272,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,15000,HardMax,0.0006,0.15555555555555553,0.0070842505503302625,0.14847130500522526,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMax,0.0,nan,0.0060000000000000027,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,3000,HardMax,0.0,nan,0.0067333333333333203,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,5000,HardMax,0.0,nan,0.0064399999999999839,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,7000,HardMax,0.0,nan,0.006114285714285724,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,10000,HardMax,0.0,nan,0.0062800000000000356,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,12000,HardMax,0.0,nan,0.0063500000000000448,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,15000,HardMax,0.0,nan,0.006520000000000057,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMax,0.0,nan,0.0072000000000000041,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,3000,HardMax,0.0,nan,0.0072666666666666513,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,5000,HardMax,0.0,nan,0.0069999999999999915,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,7000,HardMax,0.0,nan,0.0070857142857143089,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,10000,HardMax,0.0,nan,0.006740000000000042,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,12000,HardMax,0.0,nan,0.0067333333333333837,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,15000,HardMax,0.0,nan,0.0066933333333333922,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMax,1.0,0.0044000000000000011,nan,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,3000,HardMax,1.0,0.0018666666666666675,nan,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,5000,HardMax,1.0,0.0012400000000000007,nan,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,7000,HardMax,1.0,0.00088571428571428612,nan,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,10000,HardMax,1.0,0.00064000000000000027,nan,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,12000,HardMax,1.0,0.00055000000000000025,nan,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,15000,HardMax,1.0,0.00045333333333333358,nan,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMax,0.0,nan,0.0070000000000000036,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,3000,HardMax,0.0,nan,0.0064666666666666544,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,5000,HardMax,0.0,nan,0.0065999999999999861,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,7000,HardMax,0.0,nan,0.0064285714285714432,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,10000,HardMax,0.0,nan,0.0064800000000000378,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,12000,HardMax,0.0,nan,0.0063666666666667123,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,15000,HardMax,0.0,nan,0.00649333333333339,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMax,0.0,nan,0.0088000000000000005,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,3000,HardMax,0.0,nan,0.0069333333333333191,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,5000,HardMax,0.0,nan,0.0072799999999999957,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,7000,HardMax,0.0,nan,0.0071714285714285959,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,10000,HardMax,0.0,nan,0.0070800000000000463,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,12000,HardMax,0.0,nan,0.0069500000000000534,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,15000,HardMax,0.0,nan,0.0070000000000000635,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMax,0.007,0.19999999999999996,0.0080563947633434073,0.19194360523665654,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,3000,HardMax,0.0023333333333333335,0.19999999999999996,0.0074841296358168904,0.19251587036418308,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,5000,HardMax,0.0014,0.19999999999999996,0.0075305427598638085,0.19246945724013614,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,7000,HardMax,0.001,0.19999999999999996,0.0072358072358072612,0.19276419276419268,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,10000,HardMax,0.0008,0.17499999999999996,0.0070456365092074116,0.16795436349079254,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,12000,HardMax,0.0006666666666666666,0.17499999999999996,0.0071714476317545602,0.1678285523682454,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,15000,HardMax,0.0005333333333333334,0.17499999999999996,0.0071237993596585496,0.16787620064034142,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMax,0.0,nan,0.0050000000000000018,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,3000,HardMax,0.0,nan,0.0055333333333333241,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,5000,HardMax,0.0,nan,0.0060799999999999847,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,7000,HardMax,0.0,nan,0.006057142857142866,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,10000,HardMax,0.0,nan,0.0063200000000000357,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,12000,HardMax,0.0,nan,0.0063166666666667117,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,15000,HardMax,0.0,nan,0.006400000000000055,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMax,0.0,nan,0.0074000000000000038,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,3000,HardMax,0.0,nan,0.0077999999999999832,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,5000,HardMax,0.0,nan,0.007720000000000002,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,7000,HardMax,0.0,nan,0.007257142857142883,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,10000,HardMax,0.0,nan,0.0071000000000000472,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,12000,HardMax,0.0,nan,0.0071166666666667225,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,15000,HardMax,0.0,nan,0.0069866666666667304,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMax,0.001,0.19999999999999996,0.0064064064064064093,0.19359359359359354,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,3000,HardMax,0.0006666666666666666,0.19999999999999996,0.0062041360907271401,0.19379586390927281,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,5000,HardMax,0.0004,0.19999999999999996,0.0065226090436174312,0.19347739095638253,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,7000,HardMax,0.00028571428571428574,0.19999999999999996,0.0064018290940268787,0.19359817090597309,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,10000,HardMax,0.0002,0.19999999999999996,0.0062412482496499644,0.19375875175034998,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,12000,HardMax,0.00016666666666666666,0.19999999999999996,0.0063177196199367012,0.19368228038006324,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,15000,HardMax,0.00013333333333333334,0.19999999999999996,0.0064541938925190582,0.1935458061074809,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMax,0.0,nan,0.0070000000000000036,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,3000,HardMax,0.0,nan,0.0061333333333333222,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,5000,HardMax,0.0,nan,0.0060799999999999847,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,7000,HardMax,0.0,nan,0.0064000000000000142,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,10000,HardMax,0.0,nan,0.0062400000000000346,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,12000,HardMax,0.0,nan,0.0063333333333333783,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,15000,HardMax,0.0,nan,0.006386666666666721,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMax,0.0,nan,0.0082000000000000024,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,3000,HardMax,0.0,nan,0.0073999999999999847,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,5000,HardMax,0.0,nan,0.0071599999999999936,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,7000,HardMax,0.0,nan,0.0067142857142857325,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,10000,HardMax,0.0,nan,0.0069200000000000442,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,12000,HardMax,0.0,nan,0.0071833333333333905,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,15000,HardMax,0.0,nan,0.0069466666666667294,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMax,0.0,nan,0.0072000000000000041,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,3000,HardMax,0.0,nan,0.0064666666666666544,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,5000,HardMax,0.0,nan,0.0069199999999999904,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,7000,HardMax,0.0,nan,0.0067428571428571615,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,10000,HardMax,0.0,nan,0.0065400000000000388,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,12000,HardMax,0.0,nan,0.0064666666666667134,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,15000,HardMax,0.0,nan,0.0067333333333333932,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMax,0.0,nan,0.0060000000000000027,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,3000,HardMax,0.0,nan,0.0068666666666666529,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,5000,HardMax,0.0,nan,0.0070799999999999925,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,7000,HardMax,0.0,nan,0.0068571428571428776,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,10000,HardMax,0.0,nan,0.006700000000000041,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,12000,HardMax,0.0,nan,0.006616666666666716,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,15000,HardMax,0.0,nan,0.0064133333333333889,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMax,0.0,nan,0.0072000000000000041,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,3000,HardMax,0.0,nan,0.0064666666666666544,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,5000,HardMax,0.0,nan,0.0073199999999999958,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,7000,HardMax,0.0,nan,0.007285714285714312,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,10000,HardMax,0.0,nan,0.0072400000000000485,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,12000,HardMax,0.0,nan,0.0070833333333333894,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,15000,HardMax,0.0,nan,0.0069866666666667304,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMax,0.0,nan,0.0060000000000000027,nan,1000
Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,3000,HardMax,0.0,nan,0.0069333333333333191,nan,1000
