P1 Number of NaNs,P2 Number of NaNs,Prior,P1 Alg,P2 Alg,Time Horizon,Agent Alg,Market Share for P1,P1 Regret Mean,P1 Regret Std,P2 Regret Mean,P2 Regret Std,Abs Average Delta Regret,Memory Size
0,0,Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,7000,HardMaxWithRandom,0.32983142857142861,0.015728875446076894,0.027409590386634243,0.0084870992697515663,0.018926539457151011,0.013407835456568741,100
0,0,Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,10000,HardMaxWithRandom,0.39726000000000006,0.0079911349116996103,0.018380120443495296,0.0085211458871616626,0.018893560656307047,0.007582331526315037,100
0,0,Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,12000,HardMaxWithRandom,0.43173666666666671,0.0058679727026464037,0.015336416472792517,0.0085086880461940784,0.018929219792864473,0.0066016186137551561,100
0,0,Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,15000,HardMaxWithRandom,0.45857800000000004,0.0048805509570331775,0.015423552709414564,0.0085062667288654456,0.018934217502760826,0.0069468996561637721,100
0,0,Needle In Haystack High,ThompsonSampling,DynamicGreedy,1000,HardMaxWithRandom,0.36304999999999998,0.069592679946411232,0.05707561544690009,0.064039256198347147,0.093269114772647752,0.11991426894871449,100
0,0,Needle In Haystack High,ThompsonSampling,DynamicGreedy,3000,HardMaxWithRandom,0.44032666666666664,0.036255302540838599,0.044586983503681593,0.064013013698630092,0.093286392431341125,0.095497612429926729,100
0,0,Needle In Haystack High,ThompsonSampling,DynamicGreedy,5000,HardMaxWithRandom,0.48780600000000002,0.021998527687354944,0.035827606182470689,0.064008707607699278,0.093289296988642884,0.083058021372786825,100
0,0,Needle In Haystack High,ThompsonSampling,DynamicGreedy,7000,HardMaxWithRandom,0.52944714285714278,0.011729564756123322,0.023498861247875719,0.064008599230595167,0.093289370344180916,0.07355385492313514,100
0,0,Needle In Haystack High,ThompsonSampling,DynamicGreedy,10000,HardMaxWithRandom,0.55817899999999998,0.0063868019881698481,0.014418418144464229,0.064006300779307079,0.093290928983105981,0.068808446517697547,100
0,0,Needle In Haystack High,ThompsonSampling,DynamicGreedy,12000,HardMaxWithRandom,0.57447333333333339,0.0044012625936222047,0.0060390573244308004,0.064005250069080075,0.093291643355217752,0.067051406788904103,100
0,0,Needle In Haystack High,ThompsonSampling,DynamicGreedy,15000,HardMaxWithRandom,0.58811333333333327,0.0031996115010057159,0.0027112830466208358,0.064003739053429348,0.093292672730674167,0.066092752851033665,100
0,0,Needle In Haystack High,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.21445999999999998,0.08103696767171488,0.088925115327741944,0.012371749213223602,0.032659465812136801,0.080885450909733439,100
0,0,Needle In Haystack High,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.30932666666666669,0.066916709989030418,0.091509761562018899,0.010817306240633692,0.026607458700223113,0.070950598034264192,100
0,0,Needle In Haystack High,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.35000799999999999,0.065342949999244559,0.092072010373887986,0.010576667474009642,0.025919871033059493,0.07028785841662237,100
0,0,Needle In Haystack High,DynamicGreedy,DynamicEpsilonGreedy,7000,HardMaxWithRandom,0.36446000000000006,0.063728926346950043,0.091953326562793383,0.0099635675558720632,0.022567375612774263,0.068474965252655492,100
0,0,Needle In Haystack High,DynamicGreedy,DynamicEpsilonGreedy,10000,HardMaxWithRandom,0.36977100000000007,0.062290304948402,0.091658407883439125,0.0089673644898362551,0.019128942319453342,0.066281612938713777,100
0,0,Needle In Haystack High,DynamicGreedy,DynamicEpsilonGreedy,12000,HardMaxWithRandom,0.37260166666666672,0.062003054083686636,0.091685454864189608,0.0089050746736004383,0.019076446898064946,0.066043206882055935,100
0,0,Needle In Haystack High,DynamicGreedy,DynamicEpsilonGreedy,15000,HardMaxWithRandom,0.38223533333333326,0.06105521749903476,0.091090709473243353,0.0088550195320183985,0.019077581627723435,0.065233895097266459,100
70,1,Heavy Tail,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMax,0.088779999999999998,0.11663841471776618,0.17874932887522194,0.01637972085832335,0.01162019364908576,0.11047765968199907,100
65,1,Heavy Tail,ThompsonSampling,DynamicEpsilonGreedy,3000,HardMax,0.10289,0.10784141980468376,0.16863193510211125,0.016357558720974434,0.011257841598776614,0.10766073978230918,100
62,1,Heavy Tail,ThompsonSampling,DynamicEpsilonGreedy,5000,HardMax,0.113178,0.14225949336773688,0.21632682764420727,0.016411227332706606,0.011291502141189973,0.14512808177001321,100
62,1,Heavy Tail,ThompsonSampling,DynamicEpsilonGreedy,7000,HardMax,0.12591857142857144,0.14073320331918049,0.21724106715107094,0.01633576051779467,0.011256589199707913,0.14528575329108007,100
62,1,Heavy Tail,ThompsonSampling,DynamicEpsilonGreedy,10000,HardMax,0.13912599999999997,0.14004348332578145,0.21765766539924411,0.016385745489652218,0.011233279728941599,0.14565305720592542,100
62,1,Heavy Tail,ThompsonSampling,DynamicEpsilonGreedy,12000,HardMax,0.14202833333333334,0.13986306411271437,0.21777052131127983,0.016384392206744511,0.011252449049167283,0.14580767242313722,100
61,1,Heavy Tail,ThompsonSampling,DynamicEpsilonGreedy,15000,HardMax,0.14460200000000001,0.14434917535130021,0.22241467553275476,0.016365825860757587,0.011267371389387446,0.15036325714493068,100
73,5,Heavy Tail,ThompsonSampling,DynamicGreedy,1000,HardMax,0.080320000000000003,0.088310253073638725,0.12236541232751166,0.026970615086595828,0.08926856711033071,0.12020414883687856,100
70,5,Heavy Tail,ThompsonSampling,DynamicGreedy,3000,HardMax,0.077530000000000002,0.11468482566510739,0.19806334911064852,0.026970615086595418,0.0892685671103296,0.14363669351014655,100
70,5,Heavy Tail,ThompsonSampling,DynamicGreedy,5000,HardMax,0.079598000000000002,0.1180691388137232,0.19714085330718306,0.026970615086594395,0.089268567110325853,0.14781482118370312,100
69,5,Heavy Tail,ThompsonSampling,DynamicGreedy,7000,HardMax,0.084017142857142846,0.11610970934569824,0.19432150363373482,0.026970615086594287,0.089268567110325617,0.14439151788391549,100
68,5,Heavy Tail,ThompsonSampling,DynamicGreedy,10000,HardMax,0.087120000000000003,0.11459589113508903,0.19325179376157395,0.026970615086595155,0.089268567110328628,0.1415970589159378,100
68,5,Heavy Tail,ThompsonSampling,DynamicGreedy,12000,HardMax,0.092280000000000015,0.11184396081086756,0.19425702020670887,0.026970615086596629,0.089268567110334526,0.13835469459588146,100
68,5,Heavy Tail,ThompsonSampling,DynamicGreedy,15000,HardMax,0.099348666666666668,0.11134210325709322,0.19450478198949714,0.026970615086597677,0.08926856711033905,0.13798106971228469,100
56,2,Heavy Tail,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMax,0.18603999999999998,0.10483438496885866,0.19984089537717653,0.018188859159898995,0.023217266254713795,0.11969419158281361,100
55,1,Heavy Tail,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMax,0.19054666666666667,0.097502688782840879,0.18071309887030235,0.018244614627558459,0.022885594610252698,0.10940079616510322,100
55,1,Heavy Tail,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMax,0.18248600000000001,0.096612410208502211,0.1800053997739812,0.018122127796319488,0.022843129624533706,0.10806626009798283,100
53,1,Heavy Tail,DynamicGreedy,DynamicEpsilonGreedy,7000,HardMax,0.18398571428571425,0.10076746779049289,0.18189012477650535,0.017984359098159073,0.022825133153590811,0.11169128870018889,100
51,1,Heavy Tail,DynamicGreedy,DynamicEpsilonGreedy,10000,HardMax,0.18751699999999996,0.12788188124240651,0.2217554622655393,0.018103348169932032,0.022850719248248743,0.13838307085418727,100
51,1,Heavy Tail,DynamicGreedy,DynamicEpsilonGreedy,12000,HardMax,0.18586666666666671,0.1278791809126105,0.22175708115019413,0.016425190456324797,0.0094890240596260684,0.13475813111725748,100
51,1,Heavy Tail,DynamicGreedy,DynamicEpsilonGreedy,15000,HardMax,0.18610400000000002,0.12786105932822725,0.2217674694679039,0.016234610362720125,0.0094399686531454492,0.13453891828942569,100
0,0,Heavy Tail,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.11892,0.093954048348713362,0.068508226183547072,0.016653237634763441,0.01340811199276752,0.081321027480475566,100
0,0,Heavy Tail,ThompsonSampling,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.2604866666666667,0.036830734978626808,0.039185350666628503,0.016333721869140703,0.01293514417759836,0.032743264220235102,100
0,0,Heavy Tail,ThompsonSampling,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.39467400000000014,0.016309341292986498,0.028560495318405849,0.016392028239176407,0.01268099902976488,0.021953333550468752,100
0,0,Heavy Tail,ThompsonSampling,DynamicEpsilonGreedy,7000,HardMaxWithRandom,0.47507571428571427,0.007307855987310167,0.014423905662405456,0.016318280246205529,0.01162868154934539,0.015681786305417545,100
0,0,Heavy Tail,ThompsonSampling,DynamicEpsilonGreedy,10000,HardMaxWithRandom,0.53471000000000002,0.0033773116525837492,0.0041067802833466612,0.015361679388558669,0.0069938324279382119,0.01314507979030091,100
0,0,Heavy Tail,ThompsonSampling,DynamicEpsilonGreedy,12000,HardMaxWithRandom,0.5605524999999999,0.0026817405378377172,0.0032715143458941858,0.015217581447928584,0.0067988521403685546,0.013200467225569864,100
0,0,Heavy Tail,ThompsonSampling,DynamicEpsilonGreedy,15000,HardMaxWithRandom,0.58745133333333333,0.002070389860628445,0.0026143645121148081,0.015158100448269927,0.0068177236445190271,0.013413261371672425,100
0,0,Heavy Tail,ThompsonSampling,DynamicGreedy,1000,HardMaxWithRandom,0.20359000000000002,0.077929617133845289,0.058018940473963276,0.047911226994032399,0.096452162663910268,0.10742009732313114,100
0,0,Heavy Tail,ThompsonSampling,DynamicGreedy,3000,HardMaxWithRandom,0.35507666666666665,0.02510415778235902,0.028277241743221142,0.047908771736505512,0.096453374037450454,0.069069955845005124,100
0,0,Heavy Tail,ThompsonSampling,DynamicGreedy,5000,HardMaxWithRandom,0.425178,0.010086705642855394,0.015719333794687759,0.047908306410665791,0.09645360431538022,0.055227796823418183,100
0,0,Heavy Tail,ThompsonSampling,DynamicGreedy,7000,HardMaxWithRandom,0.48651285714285714,0.0051184210896018734,0.0092079526255121232,0.047908147106884062,0.09645368320171252,0.050809989005584269,100
0,0,Heavy Tail,ThompsonSampling,DynamicGreedy,10000,HardMaxWithRandom,0.51938700000000015,0.0032998660038627715,0.0049787410120946153,0.047907613707941714,0.096453947527004119,0.049400723682979202,100
0,0,Heavy Tail,ThompsonSampling,DynamicGreedy,12000,HardMaxWithRandom,0.54113916666666673,0.0025074721003278473,0.0036889552910495398,0.047907484762480301,0.096454011469515127,0.048861674520227799,100
0,0,Heavy Tail,ThompsonSampling,DynamicGreedy,15000,HardMaxWithRandom,0.56211199999999995,0.0019523631572222089,0.0027680660125532987,0.047907256227774614,0.096454124838962638,0.048645815263386162,100
0,0,Heavy Tail,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.20836000000000002,0.061023906219141014,0.088608046161457718,0.015208483012858064,0.008988505513541311,0.055744055068045119,100
0,0,Heavy Tail,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.36019333333333342,0.02764107038439129,0.062809512149498606,0.015466359765196079,0.0079687524050980965,0.033631037811049327,100
0,0,Heavy Tail,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.44357199999999991,0.02161450528786725,0.060040055388232087,0.015457420588337861,0.0079214313829925141,0.031381966106007048,100
0,0,Heavy Tail,DynamicGreedy,DynamicEpsilonGreedy,7000,HardMaxWithRandom,0.49029714285714282,0.020637838733160718,0.05899452625001643,0.015359837799716397,0.0078260672438380408,0.031294054320261736,100
0,0,Heavy Tail,DynamicGreedy,DynamicEpsilonGreedy,10000,HardMaxWithRandom,0.52709899999999998,0.020117780340251138,0.058257687321457093,0.01525158843398422,0.0076976067097193918,0.031285207777901183,100
0,0,Heavy Tail,DynamicGreedy,DynamicEpsilonGreedy,12000,HardMaxWithRandom,0.5388925,0.019962811424778473,0.057944151201098248,0.01510571342403084,0.0075685885750591932,0.031140203305737489,100
0,0,Heavy Tail,DynamicGreedy,DynamicEpsilonGreedy,15000,HardMaxWithRandom,0.56242133333333333,0.01982238651032351,0.057650621273387589,0.015123891004198184,0.0076588325826817977,0.031155451262835393,100
47,0,Uniform,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMax,0.10604,0.081943707748125913,0.094002416106382103,0.010467763056882311,0.018575007726825948,0.07537577064726475,100
42,0,Uniform,ThompsonSampling,DynamicEpsilonGreedy,3000,HardMax,0.11126333333333333,0.073854877154172063,0.087692617983400958,0.010278193070562198,0.017973137501775715,0.067665488842151372,100
39,0,Uniform,ThompsonSampling,DynamicEpsilonGreedy,5000,HardMax,0.12068,0.071892089638657369,0.089587973311888919,0.0097970497764837614,0.014412157573314432,0.067165245711291371,100
39,0,Uniform,ThompsonSampling,DynamicEpsilonGreedy,7000,HardMax,0.12646285714285713,0.070015648728054686,0.090299848538197655,0.0095202023066475478,0.013294657303123453,0.065987403340651077,100
39,0,Uniform,ThompsonSampling,DynamicEpsilonGreedy,10000,HardMax,0.13394200000000001,0.06809977550943333,0.091684089304717928,0.0093558914315987774,0.012580994946506607,0.064769838901110433,100
38,0,Uniform,ThompsonSampling,DynamicEpsilonGreedy,12000,HardMax,0.14243500000000001,0.066214592525359078,0.091646550587515072,0.0092213960886968274,0.012311053505809463,0.063362400959648985,100
38,0,Uniform,ThompsonSampling,DynamicEpsilonGreedy,15000,HardMax,0.150814,0.064684682218226097,0.092141518308856377,0.009083836169020934,0.012104328261307213,0.062761191782329792,100
45,5,Uniform,ThompsonSampling,DynamicGreedy,1000,HardMax,0.16034999999999999,0.072001992815848043,0.083150952889641763,0.023631409935862185,0.05462487630647022,0.074435982135699769,100
39,5,Uniform,ThompsonSampling,DynamicGreedy,3000,HardMax,0.15734333333333331,0.073269331152835654,0.091739252352457126,0.023631409935861793,0.054624876306468562,0.079169612836130804,100
36,5,Uniform,ThompsonSampling,DynamicGreedy,5000,HardMax,0.15714799999999995,0.076910599958110434,0.097557120161501365,0.023631409935861915,0.05462487630646868,0.084444355076415595,100
35,5,Uniform,ThompsonSampling,DynamicGreedy,7000,HardMax,0.17234571428571427,0.074004269915205811,0.099105969935485622,0.023631409935861887,0.054624876306469408,0.083836047362753172,100
33,5,Uniform,ThompsonSampling,DynamicGreedy,10000,HardMax,0.19208099999999997,0.072218119259032473,0.099296187674804581,0.023631409935863257,0.054624876306475778,0.083447439332068607,100
33,5,Uniform,ThompsonSampling,DynamicGreedy,12000,HardMax,0.20193000000000003,0.071668614492839663,0.10058448431079962,0.023631409935864014,0.054624876306478672,0.082449021644397574,100
33,5,Uniform,ThompsonSampling,DynamicGreedy,15000,HardMax,0.20759866666666663,0.072839601826887132,0.10048245059122096,0.023631409935863518,0.054624876306476382,0.083997436196290701,100
44,1,Uniform,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMax,0.11700999999999999,0.093567057205028531,0.11268745283566015,0.013508877277914394,0.016540234225988996,0.089565773398404921,100
43,0,Uniform,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMax,0.15974666666666665,0.084622740888875267,0.11132530985081972,0.012187044456444611,0.013691069049535676,0.080608858884123724,100
41,0,Uniform,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMax,0.15752799999999997,0.083382694167661128,0.10997147585676212,0.011311043916271997,0.011648839574981876,0.080349624099768771,100
41,0,Uniform,DynamicGreedy,DynamicEpsilonGreedy,7000,HardMax,0.16140142857142856,0.079853934517128536,0.10893318697306169,0.010953087746520963,0.011104532751957559,0.077126871273130129,100
41,0,Uniform,DynamicGreedy,DynamicEpsilonGreedy,10000,HardMax,0.165461,0.076139979795912346,0.10503595083233064,0.010619181121892808,0.010755845022817645,0.074159620458778275,100
41,0,Uniform,DynamicGreedy,DynamicEpsilonGreedy,12000,HardMax,0.16996000000000003,0.076135341300558837,0.10503916892982022,0.010500180219754232,0.010675609366042014,0.074234411798522151,100
40,0,Uniform,DynamicGreedy,DynamicEpsilonGreedy,15000,HardMax,0.17619266666666669,0.077040716606119788,0.10442865098410153,0.010367722228238676,0.010481075595439818,0.07511550721147979,100
0,0,Uniform,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.18028000000000002,0.072765297452975594,0.056192872731206669,0.012007321713633555,0.021141028945435288,0.0668785923746191,100
0,0,Uniform,ThompsonSampling,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.30514999999999998,0.037225291416963714,0.046811488706728417,0.011648204554786363,0.020592409652431719,0.034796339488991489,100
0,0,Uniform,ThompsonSampling,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.38251399999999991,0.019971568995952538,0.030858605307343304,0.011574362367954578,0.020534790081424201,0.019620173035176644,100
0,0,Uniform,ThompsonSampling,DynamicEpsilonGreedy,7000,HardMaxWithRandom,0.42278714285714286,0.012590198054055099,0.020296501772940297,0.011451869221662182,0.020371853912266005,0.01371485659420703,100
0,0,Uniform,ThompsonSampling,DynamicEpsilonGreedy,10000,HardMaxWithRandom,0.46968499999999996,0.0081166468037641767,0.014702302781578285,0.011294636878032716,0.020224845724901349,0.010867466092779825,100
0,0,Uniform,ThompsonSampling,DynamicEpsilonGreedy,12000,HardMaxWithRandom,0.47745583333333336,0.0062840019514058517,0.0098576139712128093,0.011217399666210756,0.019827989487309888,0.0099052892684922678,100
0,0,Uniform,ThompsonSampling,DynamicEpsilonGreedy,15000,HardMaxWithRandom,0.49661266666666676,0.0048395744442070628,0.0085341047395173508,0.010032430821502555,0.013477271809928667,0.0083484688403602531,100
0,0,Uniform,ThompsonSampling,DynamicGreedy,1000,HardMaxWithRandom,0.27732000000000001,0.068094248686581593,0.060968879653583975,0.028715840574219519,0.05729820807491922,0.080535049361736097,100
0,0,Uniform,ThompsonSampling,DynamicGreedy,3000,HardMaxWithRandom,0.36713000000000001,0.032541459441941097,0.038358635419600266,0.028715840574219578,0.057298208074919248,0.051440576420336434,100
0,0,Uniform,ThompsonSampling,DynamicGreedy,5000,HardMaxWithRandom,0.43093800000000004,0.019057979284191638,0.02804646493407599,0.02871584057421956,0.057298208074919213,0.040769990846187001,100
0,0,Uniform,ThompsonSampling,DynamicGreedy,7000,HardMaxWithRandom,0.47510714285714278,0.012057337969662938,0.020727752960284757,0.028715840574219546,0.057298208074919192,0.035560799362395305,100
0,0,Uniform,ThompsonSampling,DynamicGreedy,10000,HardMaxWithRandom,0.51059200000000005,0.0079450749937449733,0.014592220896585436,0.028715840574219564,0.057298208074919227,0.032529719173629207,100
0,0,Uniform,ThompsonSampling,DynamicGreedy,12000,HardMaxWithRandom,0.52671916666666663,0.0061055862063405077,0.0093975938111836733,0.02871584057421955,0.057298208074919234,0.031106830783224227,100
0,0,Uniform,ThompsonSampling,DynamicGreedy,15000,HardMaxWithRandom,0.54557200000000006,0.0049472863680275272,0.0085307869730581916,0.028715840574219564,0.05729820807491922,0.030434180116058706,100
0,0,Uniform,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.17344000000000001,0.070468714699995147,0.083921548004452201,0.014352184688531959,0.020336999535737501,0.06701405390798193,100
0,0,Uniform,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.27436333333333335,0.053455983169230878,0.080532337332724982,0.013472183597918715,0.018481136084953342,0.055712724366890266,100
0,0,Uniform,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.33025600000000005,0.049487145517885488,0.081382161902130684,0.01244809874207021,0.016570474491047617,0.052870593996055933,100
0,0,Uniform,DynamicGreedy,DynamicEpsilonGreedy,7000,HardMaxWithRandom,0.36589857142857157,0.04893887714488189,0.081944350326684109,0.011835564295898575,0.015502753451115035,0.052756563017119305,100
0,0,Uniform,DynamicGreedy,DynamicEpsilonGreedy,10000,HardMaxWithRandom,0.3784539999999999,0.048874972489835404,0.082361187141656314,0.011058175450184688,0.014192774658728197,0.052861333528395289,100
0,0,Uniform,DynamicGreedy,DynamicEpsilonGreedy,12000,HardMaxWithRandom,0.3890325,0.048844966171553886,0.082528247051550138,0.010537670415777564,0.012646256012451418,0.05272376393141634,100
0,0,Uniform,DynamicGreedy,DynamicEpsilonGreedy,15000,HardMaxWithRandom,0.39448466666666659,0.048838460650036691,0.082671149365789523,0.0099584138461622177,0.011717954851389295,0.052633054356549802,100
