P1 Number of NaNs,P2 Number of NaNs,Prior,P1 Alg,P2 Alg,Time Horizon,Agent Alg,Market Share for P1,P1 Regret Mean,P1 Regret Std,P2 Regret Mean,P2 Regret Std,Abs Average Delta Regret,Memory Size
227,39,Needle In Haystack High,DynamicEpsilonGreedy,DynamicEpsilonGreedy,1000,HardMax,0.179314,0.084476773572514402,0.09189650671450611,0.020065665019407156,0.044449253791409488,0.10737299227054434,100
278,17,Needle In Haystack High,DynamicGreedy,ThompsonSampling,200,HardMax,0.094460000000000002,0.10117000117000116,0.099804244215435864,0.01354936369399308,0.020893643275992715,0.10930225352880624,100
261,10,Needle In Haystack High,DynamicGreedy,ThompsonSampling,400,HardMax,0.096414999999999987,0.10136396945843083,0.099896034529391983,0.011022285479818886,0.019457115103725661,0.10801996025649116,100
242,9,Needle In Haystack High,DynamicGreedy,ThompsonSampling,600,HardMax,0.10075333333333333,0.099289172473623802,0.099938432888424147,0.0096640973582981203,0.018880843408380168,0.10587912285659618,100
221,6,Needle In Haystack High,DynamicGreedy,ThompsonSampling,800,HardMax,0.10817499999999999,0.09753477272943345,0.099928522503937772,0.0089936689053970072,0.018871408791940245,0.10338186413039818,100
213,5,Needle In Haystack High,DynamicGreedy,ThompsonSampling,1000,HardMax,0.11405199999999999,0.09759457702393734,0.099939069918951184,0.0082651692998255422,0.018159858612432384,0.10315335424928411,100
318,19,Needle In Haystack High,DynamicEpsilonGreedy,ThompsonSampling,200,HardMax,0.090319999999999998,0.11378128140366035,0.095623671184426884,0.011533047399295391,0.01351899101711683,0.12238942488905885,100
298,15,Needle In Haystack High,DynamicEpsilonGreedy,ThompsonSampling,400,HardMax,0.089319999999999997,0.10929426097856335,0.096005899838171968,0.0093090666832429357,0.011684304907057573,0.11533948147741087,100
284,13,Needle In Haystack High,DynamicEpsilonGreedy,ThompsonSampling,600,HardMax,0.089866666666666664,0.11026380158043815,0.096209037427157529,0.0080932865887929917,0.010951696764372054,0.11549576326041507,100
265,10,Needle In Haystack High,DynamicEpsilonGreedy,ThompsonSampling,800,HardMax,0.09106750000000001,0.10838194999455811,0.095910959427183931,0.0074082447455765203,0.011412242992545549,0.11218105831760823,100
251,10,Needle In Haystack High,DynamicEpsilonGreedy,ThompsonSampling,1000,HardMax,0.092959999999999987,0.10675261133186491,0.095950848935601241,0.0069329488243858707,0.011335745056896834,0.11044068322708639,100
266,71,Needle In Haystack High,DynamicEpsilonGreedy,DynamicGreedy,200,HardMax,0.22179000000000001,0.083998071973501134,0.089666328204581203,0.051410011719403993,0.087276812528104694,0.09935929818587183,100
243,69,Needle In Haystack High,DynamicEpsilonGreedy,DynamicGreedy,400,HardMax,0.23086000000000001,0.076889326161471178,0.087284245600365559,0.051105510593078655,0.087159839926861396,0.10740205701748536,100
220,66,Needle In Haystack High,DynamicEpsilonGreedy,DynamicGreedy,600,HardMax,0.24410333333333337,0.076697623912408419,0.087871396092637943,0.051039145389986842,0.087028868922482835,0.11030406228351369,100
