Prior,P1 Alg,P2 Alg,Time Horizon,Agent Alg,Market Share for P1,P1 Regret,P2 Regret,Abs Delta Regret,Memory Size
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,7000,HardMax,0.34936506349365065,0.0057956496851746288,0.048944666286367587,0.043149016601192955,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,9000,HardMax,0.5493450654934506,0.0043593010556971616,0.048944666286367587,0.044585365230670429,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,10000,HardMax,0.6493350664933507,0.0041268863566369333,0.048944666286367587,0.044817779929730656,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMax,0.0,nan,0.0014500000000000012,nan,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,3000,HardMax,0.0,nan,0.0015333333333333308,nan,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,5000,HardMax,0.0,nan,0.0016399999999999967,nan,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,7000,HardMax,9.999000099990002e-05,0.050000000000000044,0.0016645235033576271,0.048335476496642417,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,9000,HardMax,9.999000099990002e-05,0.050000000000000044,0.0016668518724302789,0.048333148127569767,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,10000,HardMax,9.999000099990002e-05,0.050000000000000044,0.0016601660166016702,0.048339833983398375,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMax,0.05369463053694631,0.041899441340782467,0.0019438444924406064,0.039955596848341858,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,3000,HardMax,0.2525747425257474,0.035649247822643323,0.0018987341772151915,0.03375051364542813,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,5000,HardMax,0.45255474452554745,0.021210782147590961,0.0018987341772151915,0.019312047970375768,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,7000,HardMax,0.6525347465253475,0.015422923689855412,0.0018987341772151915,0.013524189512640221,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,9000,HardMax,0.8525147485251475,0.012063101102509535,0.0018987341772151915,0.010164366925294344,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,10000,HardMax,0.9525047495250475,0.010891245013646467,0.0018987341772151915,0.0089925108364312754,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMax,0.033896610338966106,0.026106194690265466,0.0028744326777609707,0.023231762012504494,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,3000,HardMax,0.18188181181881813,0.020698185816382626,0.0026672311600338676,0.018030954656348758,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,5000,HardMax,0.20407959204079593,0.019794218520333091,0.0021122000675903975,0.017682018452742695,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,7000,HardMax,0.40405959404059594,0.014835436773075658,0.0021122000675903975,0.012723236705485259,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,9000,HardMax,0.6040395960403959,0.010660486674391406,0.0021122000675903975,0.0085482866068010074,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,10000,HardMax,0.704029597040296,0.0094091748331200653,0.0021122000675903975,0.0072969747655296678,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMax,0.00019998000199980003,0.025000000000000022,0.0022545090180360731,0.022745490981963948,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,3000,HardMax,0.00019998000199980003,0.025000000000000022,0.0017344896597731789,0.023265510340226843,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,5000,HardMax,0.1877812218778122,0.016906283280085366,0.0017616912235746283,0.015144592056510737,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,7000,HardMax,0.38706129387061294,0.0095840867992766799,0.0017577500798977275,0.007826336719378952,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,9000,HardMax,0.587041295870413,0.0066087548969511042,0.0017577500798977275,0.0048510048170533771,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,10000,HardMax,0.687031296870313,0.0056978605734245256,0.0017577500798977275,0.0039401104935267977,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMax,0.0008999100089991,0.02222222222222224,0.0021190716448032305,0.020103150577419009,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,3000,HardMax,0.006299370062993701,0.029365079365079393,0.0020258767449778644,0.027339202620101529,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,5000,HardMax,0.12018798120187982,0.034359400998335933,0.001961558715113213,0.032397842283222719,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,7000,HardMax,0.32016798320167983,0.02151780137414061,0.001961558715113213,0.019556242659027397,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,9000,HardMax,0.5201479852014799,0.013437139561706684,0.001961558715113213,0.011475580846593472,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,10000,HardMax,0.6201379862013798,0.01132699129313095,0.001961558715113213,0.0093654325780177378,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMax,0.0,nan,0.0023500000000000005,nan,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,3000,HardMax,0.0,nan,0.0020166666666666623,nan,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,5000,HardMax,0.0,nan,0.0020000000000000018,nan,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,7000,HardMax,0.00029997000299970003,0.0,0.0018793768758039236,0.0018793768758039236,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,9000,HardMax,0.00029997000299970003,0.0,0.0018450594642658777,0.0018450594642658777,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,10000,HardMax,0.00029997000299970003,0.0,0.0018255476642993023,0.0018255476642993023,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMax,0.08499150084991501,0.022117647058823686,0.047333333333333227,0.025215686274509541,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,3000,HardMax,0.284971502849715,0.0096140350877193873,0.047333333333333227,0.03771929824561384,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,5000,HardMax,0.48495150484951505,0.0060721649484536669,0.047333333333333227,0.04126116838487956,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,7000,HardMax,0.684931506849315,0.0046642335766423825,0.047333333333333227,0.042669099756690844,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,9000,HardMax,0.8849115088491151,0.0040847457627118736,0.047333333333333227,0.043248587570621354,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,10000,HardMax,0.9849015098490151,0.0039390862944162367,0.047333333333333227,0.043394247038916992,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMax,0.00039996000399960006,0.037500000000000033,0.049246987951806577,0.011746987951806544,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,3000,HardMax,0.00039996000399960006,0.037500000000000033,0.034879839786380575,0.0026201602136194588,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,5000,HardMax,0.00039996000399960006,0.037500000000000033,0.023308646917533132,0.014191353082466902,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,7000,HardMax,0.00039996000399960006,0.037500000000000033,0.017324185248712872,0.020175814751287161,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,9000,HardMax,0.00039996000399960006,0.037500000000000033,0.013800578034681535,0.023699421965318497,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,10000,HardMax,0.00039996000399960006,0.037500000000000033,0.012605042016806222,0.024894957983193813,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMax,0.012398760123987601,0.012903225806451625,0.0039954337899543342,0.0089077920164972908,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,3000,HardMax,0.20777922207779223,0.017300288739172328,0.0039587852494576961,0.013341503489714631,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,5000,HardMax,0.38876112388761125,0.010403806584362098,0.0037320143884892036,0.0066717921958728953,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,7000,HardMax,0.38876112388761125,0.010403806584362098,0.0027152956298200472,0.0076885109545420513,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,9000,HardMax,0.38876112388761125,0.010403806584362098,0.0022398278560250449,0.0081639787283370527,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,10000,HardMax,0.38876112388761125,0.010403806584362098,0.0022333115183246171,0.0081704950660374809,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMax,0.0,nan,0.04584999999999953,nan,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,3000,HardMax,0.0352964703529647,0.02648725212464589,0.018417075935020538,0.008070176189625352,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,5000,HardMax,0.23417658234176583,0.020964987190435248,0.018340857787810146,0.0026241294026251027,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,7000,HardMax,0.43415658434156584,0.013979732842007989,0.018340857787810146,0.0043611249458021563,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,9000,HardMax,0.6341365863413658,0.01040681173131479,0.018340857787810146,0.0079340460564953554,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,10000,HardMax,0.7341265873412659,0.0092822119313536195,0.018340857787810146,0.0090586458564565261,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMax,9.999000099990002e-05,0.050000000000000044,0.017867867867867988,0.032132132132132056,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,3000,HardMax,9.999000099990002e-05,0.050000000000000044,0.0072024008002668132,0.042797599199733229,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,5000,HardMax,9.999000099990002e-05,0.050000000000000044,0.0049609921984397317,0.04503900780156031,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,7000,HardMax,9.999000099990002e-05,0.050000000000000044,0.0039291327332476433,0.046070867266752399,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,9000,HardMax,9.999000099990002e-05,0.050000000000000044,0.0034448272030225919,0.046555172796977455,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,10000,HardMax,9.999000099990002e-05,0.050000000000000044,0.003290329032903317,0.046709670967096731,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMax,0.0354964503549645,0.040563380281690341,0.049224806201550876,0.0086614259198605353,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,3000,HardMax,0.23547645235476453,0.01121019108280265,0.049224806201550876,0.038014615118748228,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,5000,HardMax,0.43545645435456454,0.0068312284730195835,0.049224806201550876,0.042393577728531293,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,7000,HardMax,0.6354364563543645,0.0050668764752164136,0.049224806201550876,0.044157929726334463,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,9000,HardMax,0.8354164583541646,0.0041292639138240791,0.049224806201550876,0.045095542287726796,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,10000,HardMax,0.9354064593540646,0.0037733832175307464,0.049224806201550876,0.045451422984020128,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMax,9.999000099990002e-05,0.050000000000000044,0.029629629629629915,0.020370370370370129,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,3000,HardMax,9.999000099990002e-05,0.050000000000000044,0.010653551183728016,0.039346448816272028,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,5000,HardMax,9.999000099990002e-05,0.050000000000000044,0.0071514302860572329,0.042848569713942811,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,7000,HardMax,9.999000099990002e-05,0.050000000000000044,0.005522217459637083,0.044477782540362963,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,9000,HardMax,9.999000099990002e-05,0.050000000000000044,0.0046116235137237229,0.045388376486276319,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,10000,HardMax,9.999000099990002e-05,0.050000000000000044,0.0043654365436543311,0.045634563456345714,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMax,0.0999900009999,0.017350000000000112,nan,nan,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,3000,HardMax,0.2999700029997,0.010383333333333435,nan,nan,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,5000,HardMax,0.49995000499950004,0.0071000000000000238,nan,nan,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,7000,HardMax,0.6999300069993001,0.0058142857142856894,nan,nan,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,9000,HardMax,0.8999100089991001,0.0048055555555555204,nan,nan,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,10000,HardMax,0.9999000099990001,0.0044649999999999603,nan,nan,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMax,0.015398460153984602,0.020779220779220762,0.00236406619385343,0.018415154585367331,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,3000,HardMax,0.015598440155984402,0.020833333333333315,0.0017932489451476762,0.019040084388185639,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,5000,HardMax,0.0156984301569843,0.021019108280254759,0.0018377039025397467,0.019181404377715011,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,7000,HardMax,0.0156984301569843,0.021019108280254759,0.0017536168347216188,0.019265491445533141,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,9000,HardMax,0.0156984301569843,0.021019108280254759,0.0017697613931923657,0.019249346887062393,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,10000,HardMax,0.0156984301569843,0.021019108280254759,0.0017321954688611304,0.019286912811393629,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMax,0.0,nan,0.0024000000000000002,nan,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,3000,HardMax,0.0,nan,0.001949999999999996,nan,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,5000,HardMax,0.0,nan,0.0019100000000000005,nan,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,7000,HardMax,0.0,nan,0.0019357142857142943,nan,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,9000,HardMax,0.0,nan,0.0018166666666666776,nan,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,10000,HardMax,0.0,nan,0.0018450000000000126,nan,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMax,0.0,nan,0.0017500000000000016,nan,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,3000,HardMax,0.0,nan,0.0017833333333333299,nan,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,5000,HardMax,0.0,nan,0.0016999999999999975,nan,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,7000,HardMax,0.0,nan,0.0016500000000000043,nan,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,9000,HardMax,0.0,nan,0.0016500000000000087,nan,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,10000,HardMax,0.0,nan,0.0016750000000000102,nan,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMax,0.0,nan,0.049449999999999328,nan,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,3000,HardMax,0.0,nan,0.049316666666666467,nan,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,5000,HardMax,0.0,nan,0.049270000000004352,nan,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,7000,HardMax,0.0,nan,0.049214285714292011,nan,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,9000,HardMax,0.0,nan,0.049244444444451835,nan,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,10000,HardMax,0.0,nan,0.049250000000007774,nan,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMax,0.0,nan,0.0014500000000000012,nan,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,3000,HardMax,0.0,nan,0.0014499999999999977,nan,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,5000,HardMax,0.0,nan,0.001940000000000001,nan,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,7000,HardMax,0.0,nan,0.0018642857142857217,nan,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,9000,HardMax,0.0,nan,0.0018333333333333444,nan,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,10000,HardMax,0.0,nan,0.0018100000000000121,nan,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMax,9.999000099990002e-05,0.050000000000000044,0.0075075075075074901,0.042492492492492553,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,3000,HardMax,9.999000099990002e-05,0.050000000000000044,0.003734578192730919,0.046265421807269128,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,5000,HardMax,9.999000099990002e-05,0.050000000000000044,0.0029705941188237803,0.047029405881176267,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,7000,HardMax,9.999000099990002e-05,0.050000000000000044,0.0026360908701243218,0.047363909129875724,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,9000,HardMax,9.999000099990002e-05,0.050000000000000044,0.0023891543504834059,0.047610845649516641,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,10000,HardMax,9.999000099990002e-05,0.050000000000000044,0.002275227522752294,0.047724772477247754,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMax,0.0,nan,0.002749999999999999,nan,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,3000,HardMax,0.16548345165483452,0.017583081570997146,0.00524163568773233,0.012341445883264815,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,5000,HardMax,0.36546345365463456,0.012175102599179099,0.00524163568773233,0.0069334669114467689,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,7000,HardMax,0.5654434556544345,0.0083996463306807139,0.00524163568773233,0.0031580106429483839,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,9000,HardMax,0.7654234576542346,0.0064075767472239519,0.00524163568773233,0.0011659410594916219,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,10000,HardMax,0.8172182781721827,0.0060442921815733915,0.0044608648056923828,0.0015834273758810087,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMax,0.00039996000399960006,0.012500000000000011,0.0032630522088353386,0.0092369477911646725,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,3000,HardMax,0.11438856114388561,0.0064685314685314537,0.0025592672413793059,0.0039092642271521478,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,5000,HardMax,0.11438856114388561,0.0064685314685314537,0.0019061203319502031,0.0045624111365812504,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,7000,HardMax,0.3016698330166983,0.0033974146503148867,0.0019081094652272112,0.0014893051850876755,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,9000,HardMax,0.5016498350164984,0.0023221048435319975,0.0019081094652272112,0.00041399537830478627,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,10000,HardMax,0.6016398360163984,0.0019777297656639581,0.0019081094652272112,6.9620300436746933e-05,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMax,0.004199580041995801,0.035714285714285747,0.0020354906054279769,0.033678795108857768,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,3000,HardMax,0.0197980201979802,0.032575757575757508,0.00174875089221984,0.030827006683537668,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,5000,HardMax,0.0197980201979802,0.032575757575757508,0.0016555601832569722,0.030920197392500536,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,7000,HardMax,0.0197980201979802,0.032575757575757508,0.0017788885621875976,0.03079686901356991,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,9000,HardMax,0.020497950204979503,0.032195121951219444,0.0016827743035815893,0.030512347647637855,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,10000,HardMax,0.020497950204979503,0.032195121951219444,0.0016385911179173142,0.030556530833302131,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMax,0.04459554044595541,0.016816143497757809,0.04909747292418818,0.032281329426430375,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,3000,HardMax,0.2445755424457554,0.0074407195421096169,0.04909747292418818,0.041656753382078561,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,5000,HardMax,0.44455554444555545,0.0073886639676113974,0.04909747292418818,0.041708808956576783,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,7000,HardMax,0.6445355464453555,0.0073456407074153655,0.04909747292418818,0.041751832216772818,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,9000,HardMax,0.8445155484451555,0.006500118399242129,0.04909747292418818,0.042597354524946049,100
Needle In Haystack Medium,ThompsonSampling,DynamicEpsilonGreedy,10000,HardMax,0.9445055494450555,0.0060660597078127125,0.04909747292418818,0.043031413216375471,100
