P1 Number of NaNs,P2 Number of NaNs,Prior,P1 Alg,P2 Alg,Time Horizon,Agent Alg,Market Share for P1,P1 Regret Mean,P1 Regret Std,P2 Regret Mean,P2 Regret Std,Abs Average Delta Regret,Memory Size
37,9,Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,5000,HardMax,0.1112016798320168,0.079039104036452285,0.080622977274915589,0.017797231280787508,0.04219519193785342,0.096990305086171055,100
37,8,Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,7000,HardMax,0.15740745925407462,0.077013379839979787,0.08036262147869512,0.017359635790372859,0.041985127058777758,0.094558546298814786,100
37,8,Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,9000,HardMax,0.20713848615138486,0.075725703429674746,0.081179465483589647,0.017195301165035481,0.041968576399930436,0.093814363271488926,100
37,8,Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,10000,HardMax,0.23180961903809622,0.075545867831897665,0.081336624706023319,0.017114761883395623,0.041971628620538368,0.093932870197641599,100
38,19,Needle In Haystack High,ThompsonSampling,DynamicGreedy,1000,HardMax,0.031752824717528251,0.067079734667163271,0.069092602186383592,0.047169811320754491,0.084905660377358097,0.12168677569851453,100
29,19,Needle In Haystack High,ThompsonSampling,DynamicGreedy,3000,HardMax,0.10129707029297069,0.063330705582377869,0.074122640021739503,0.046999943377352076,0.084617250320749252,0.12568302408355519,100
28,19,Needle In Haystack High,ThompsonSampling,DynamicGreedy,5000,HardMax,0.17903409659034097,0.059709485227161463,0.076055717450106711,0.04631303619214501,0.083810295520292399,0.12183319532942008,100
28,17,Needle In Haystack High,ThompsonSampling,DynamicGreedy,7000,HardMax,0.2591420857914209,0.056991577306671905,0.076393277816921609,0.047018357119801527,0.084290221917854943,0.11845837530478025,100
28,15,Needle In Haystack High,ThompsonSampling,DynamicGreedy,9000,HardMax,0.34067393260673934,0.05575072134874464,0.07623068722744139,0.047824101667863654,0.084857776684314892,0.1167821844332089,100
28,15,Needle In Haystack High,ThompsonSampling,DynamicGreedy,10000,HardMax,0.38157144285571437,0.055474942494330076,0.076227480497834302,0.047768958714054878,0.084851393970227076,0.11654483262767124,100
47,10,Needle In Haystack High,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMax,0.017634236576342367,0.11256102780698492,0.090776975320693357,0.022850135435782702,0.04774022898663921,0.13767742786544512,100
36,9,Needle In Haystack High,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMax,0.05048855114488552,0.11622250365053455,0.092078569064564006,0.018819910956118235,0.043033674965508757,0.13888151216674416,100
36,8,Needle In Haystack High,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMax,0.091453254674532539,0.11596467618909675,0.092692654417113066,0.017801855610312764,0.042392920490167005,0.13780649548005666,100
36,8,Needle In Haystack High,DynamicGreedy,DynamicEpsilonGreedy,7000,HardMax,0.13153724627537247,0.11595044854554468,0.09277637181149849,0.017444430871793617,0.042283212871144858,0.13810743728185329,100
36,7,Needle In Haystack High,DynamicGreedy,DynamicEpsilonGreedy,9000,HardMax,0.17353704629537045,0.11625777115293121,0.092627156640093466,0.017119334507674042,0.042097651489937417,0.1368959072247167,100
36,7,Needle In Haystack High,DynamicGreedy,DynamicEpsilonGreedy,10000,HardMax,0.19387741225877414,0.116248000707389,0.092639228709058066,0.017037389713982512,0.042093360784515671,0.13694140268864616,100
0,0,Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.034551744825517448,0.064939088978035561,0.055968801752630533,0.051701732975011773,0.077105790491714871,0.093428021385504156,100
0,0,Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.13077092290770923,0.034544801093544651,0.043714340535791416,0.046381688905690402,0.074004913112523829,0.066397788345125622,100
0,0,Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.24713288671132888,0.018624743929945304,0.032033781926440838,0.040908697185352484,0.069197422434198241,0.047510530345464146,100
0,0,Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,7000,HardMaxWithRandom,0.36788801119888015,0.0096519810455562207,0.021138610044339739,0.036016910936811961,0.064776965087595451,0.03586005640645535,100
0,0,Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,9000,HardMaxWithRandom,0.48438996100389958,0.0067047995608056207,0.017264780610398982,0.03333874815653777,0.062467224647754532,0.031657641266736147,100
0,0,Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,10000,HardMaxWithRandom,0.53831736826317378,0.0058614025740644652,0.015821787683647507,0.031495678579454525,0.060886869769519444,0.02947524716146396,100
0,0,Needle In Haystack High,ThompsonSampling,DynamicGreedy,1000,HardMaxWithRandom,0.039788821117888215,0.063759177194915723,0.055425828307150128,0.08008277012932831,0.097894505890406186,0.12617508631605234,100
0,0,Needle In Haystack High,ThompsonSampling,DynamicGreedy,3000,HardMaxWithRandom,0.14707089291070896,0.037850208396547125,0.050966183582525582,0.079336916815604064,0.09742088424740325,0.11178674683260946,100
0,0,Needle In Haystack High,ThompsonSampling,DynamicGreedy,5000,HardMaxWithRandom,0.26476072392760719,0.02507226004092028,0.044235480774481209,0.079023245285795018,0.097363183522562124,0.1006600571539584,100
0,0,Needle In Haystack High,ThompsonSampling,DynamicGreedy,7000,HardMaxWithRandom,0.39169043095690426,0.016081401054626191,0.034385129406663335,0.078441563962815541,0.097581220112828243,0.091948650085526037,100
0,0,Needle In Haystack High,ThompsonSampling,DynamicGreedy,9000,HardMaxWithRandom,0.52119748025197488,0.01231333960951778,0.029921737438119572,0.078420719659768517,0.09760105704534712,0.088698209750285265,100
0,0,Needle In Haystack High,ThompsonSampling,DynamicGreedy,10000,HardMaxWithRandom,0.59033456654334571,0.010262045314369968,0.026068612110298761,0.078413725590284616,0.097607870767366808,0.086829262981016508,100
0,0,Needle In Haystack High,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.028741925807419261,0.075569279700316419,0.087893265368029591,0.038448583163199622,0.067242921990686585,0.088723781552678363,100
0,0,Needle In Haystack High,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.10922427757224278,0.066469248041548246,0.091186939515627966,0.031017603558755547,0.059222940808308394,0.086528920803928988,100
0,0,Needle In Haystack High,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.19632036796320371,0.06419735330930032,0.091553620116723994,0.027613393882509631,0.055811953879883178,0.08410261690825982,100
0,0,Needle In Haystack High,DynamicGreedy,DynamicEpsilonGreedy,7000,HardMaxWithRandom,0.2866657334266573,0.061442030974279249,0.090053561480351152,0.024501541111917127,0.051798684105670345,0.079388529328865878,100
0,0,Needle In Haystack High,DynamicGreedy,DynamicEpsilonGreedy,9000,HardMaxWithRandom,0.36932706729327069,0.057633176424325375,0.088375403426434726,0.023474230000593805,0.050426662153094819,0.075020202506620726,100
0,0,Needle In Haystack High,DynamicGreedy,DynamicEpsilonGreedy,10000,HardMaxWithRandom,0.41590800919908016,0.056522442815222007,0.088238063655369639,0.021867988601802953,0.047376674430998876,0.072489339571182754,100
86,4,Heavy Tail,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMax,0.0045931406859314071,0.18046659251888192,0.20666746625948798,0.023042914707317678,0.028179939205573185,0.19618995689063806,100
82,4,Heavy Tail,ThompsonSampling,DynamicEpsilonGreedy,3000,HardMax,0.01959084091590841,0.18218778093914628,0.22354529623653993,0.020526262279938576,0.02252635847777323,0.19599217525858093,100
81,4,Heavy Tail,ThompsonSampling,DynamicEpsilonGreedy,5000,HardMax,0.035901209879012103,0.1756303396797555,0.21906580176450638,0.019707687807141445,0.021921102114837766,0.18986174476865184,100
81,4,Heavy Tail,ThompsonSampling,DynamicEpsilonGreedy,7000,HardMax,0.052757924207579243,0.17589674885200393,0.22118040560791885,0.019215465392915736,0.021700746799032063,0.19086814691449766,100
79,4,Heavy Tail,ThompsonSampling,DynamicEpsilonGreedy,9000,HardMax,0.070868113188681123,0.17953113800683132,0.21719983230449474,0.01887780753554941,0.021569268124876504,0.19400421970907974,100
79,4,Heavy Tail,ThompsonSampling,DynamicEpsilonGreedy,10000,HardMax,0.079667233276672314,0.17950356139385204,0.21722233874950211,0.018724768589460403,0.021498094345835377,0.19411781829713767,100
78,7,Heavy Tail,ThompsonSampling,DynamicGreedy,1000,HardMax,0.012061193880611937,0.14495953771609704,0.19035514194339509,0.018635598206366077,0.058400273333249465,0.19608665189703603,100
75,6,Heavy Tail,ThompsonSampling,DynamicGreedy,3000,HardMax,0.039728027197280268,0.14028822688994469,0.19511859481795549,0.018478996540766512,0.058179251719898378,0.18635145271588238,100
75,5,Heavy Tail,ThompsonSampling,DynamicGreedy,5000,HardMax,0.06898590140985901,0.14010698180364969,0.19521800127342231,0.019045125165385025,0.058264553080457838,0.18640543515889599,100
75,5,Heavy Tail,ThompsonSampling,DynamicGreedy,7000,HardMax,0.097939806019398043,0.13669198781515837,0.1919397728193499,0.019045125165384813,0.058264553080457089,0.18331595303812931,100
74,5,Heavy Tail,ThompsonSampling,DynamicGreedy,9000,HardMax,0.12829917008299171,0.14878346274295789,0.20322759050800904,0.019045125165384782,0.058264553080456784,0.19573214915125023,100
73,5,Heavy Tail,ThompsonSampling,DynamicGreedy,10000,HardMax,0.14174182581741826,0.14378401225313481,0.19554844274117636,0.019045125165384848,0.058264553080456798,0.1892977368985603,100
68,9,Heavy Tail,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMax,0.022236176382361767,0.090608153880406939,0.1701824985826236,0.02551366323720335,0.035369965196868032,0.11587999919237424,100
64,7,Heavy Tail,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMax,0.071499250074992485,0.087062122148086146,0.16290181182890276,0.022524257466220499,0.030974524157568951,0.10675426777518952,100
64,7,Heavy Tail,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMax,0.12250454954504547,0.086983045370609108,0.16287934799145087,0.021337638991767452,0.028892379443101308,0.10580631260236305,100
63,7,Heavy Tail,DynamicGreedy,DynamicEpsilonGreedy,7000,HardMax,0.16952224777522246,0.10373028203565321,0.17667708246413075,0.021148683315203868,0.028960059297142238,0.1230359509379446,100
63,7,Heavy Tail,DynamicGreedy,DynamicEpsilonGreedy,9000,HardMax,0.21909809019098089,0.10205086919088049,0.17710528169259362,0.02087440118379311,0.028733186101362721,0.12147776929347062,100
63,7,Heavy Tail,DynamicGreedy,DynamicEpsilonGreedy,10000,HardMax,0.24468113188681126,0.10198742063506394,0.17714039167804418,0.020629386061439939,0.028334607744697732,0.12119592634878482,100
0,0,Heavy Tail,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.023218478152184783,0.087201322826626279,0.0713698276417956,0.038931820481362317,0.066849060047403167,0.097571950778183966,100
0,0,Heavy Tail,ThompsonSampling,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.10434236576342365,0.031225070282582191,0.038963916942958442,0.036349068193869891,0.064210299127976364,0.047649974292154236,100
0,0,Heavy Tail,ThompsonSampling,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.23028017198280171,0.010735535800688999,0.022955595792300922,0.033212860538185694,0.057730901041507569,0.033063335207380092,100
0,0,Heavy Tail,ThompsonSampling,DynamicEpsilonGreedy,7000,HardMaxWithRandom,0.37267713228677141,0.0051778672507257015,0.017236576653674951,0.030835400066372417,0.053877273822067549,0.029222476902466325,100
0,0,Heavy Tail,ThompsonSampling,DynamicEpsilonGreedy,9000,HardMaxWithRandom,0.50830676932306762,0.004140432253337956,0.016701337980506974,0.028675092357830948,0.050090656192989247,0.027655638771023113,100
0,0,Heavy Tail,ThompsonSampling,DynamicEpsilonGreedy,10000,HardMaxWithRandom,0.57882691730826918,0.0038442517151528049,0.01651944661219586,0.02803855521477536,0.049529557660303133,0.027252719058627792,100
0,0,Heavy Tail,ThompsonSampling,DynamicGreedy,1000,HardMaxWithRandom,0.016653534646535344,0.091069516342437484,0.066147182017603862,0.027060650824439047,0.067925503366286152,0.10561058911505272,100
0,0,Heavy Tail,ThompsonSampling,DynamicGreedy,3000,HardMaxWithRandom,0.084348365163483652,0.030917331746242074,0.033306395329694455,0.027059604415469188,0.067925918215800463,0.054789450081817306,100
0,0,Heavy Tail,ThompsonSampling,DynamicGreedy,5000,HardMaxWithRandom,0.18248575142485754,0.014661081369438306,0.021999323839939876,0.027059467249208234,0.067925972743448956,0.03946460106508462,100
0,0,Heavy Tail,ThompsonSampling,DynamicGreedy,7000,HardMaxWithRandom,0.2881727827217278,0.0075199431957339762,0.011536330227307578,0.027059386052773284,0.067926005037597922,0.032859542244805952,100
0,0,Heavy Tail,ThompsonSampling,DynamicGreedy,9000,HardMaxWithRandom,0.40159984001599836,0.0042280683194166361,0.0052113515188803531,0.027059334144773406,0.067926025689195368,0.0299302869902516,100
0,0,Heavy Tail,ThompsonSampling,DynamicGreedy,10000,HardMaxWithRandom,0.45855494450554951,0.0036593445928936722,0.0044467671594972903,0.027059301919995726,0.067926038512294382,0.029491234268435883,100
0,0,Heavy Tail,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.029056294370562938,0.052976237566995772,0.080458304171364126,0.027830004547821207,0.035351197190509574,0.051767074228614769,100
0,0,Heavy Tail,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.13278752124787524,0.025420878243939678,0.057327012271165642,0.024068787982516934,0.025368413833527857,0.036502690113916728,100
0,0,Heavy Tail,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.25381061893810619,0.021829710669608187,0.055566706868964449,0.023282065093684388,0.024120718650990129,0.035834856408931998,100
0,0,Heavy Tail,DynamicGreedy,DynamicEpsilonGreedy,7000,HardMaxWithRandom,0.38372722727727226,0.020502829777512829,0.055134139753155335,0.021830895343744251,0.021946153934428506,0.034496539522326293,100
0,0,Heavy Tail,DynamicGreedy,DynamicEpsilonGreedy,9000,HardMaxWithRandom,0.50897790220977901,0.020351031455089187,0.055262816041450051,0.02055818335391171,0.019038589397859972,0.034152255614570186,100
0,0,Heavy Tail,DynamicGreedy,DynamicEpsilonGreedy,10000,HardMaxWithRandom,0.57196120387961202,0.020311507938663261,0.055295901969016695,0.020256661629047129,0.018223682554649231,0.034160435441053134,100
55,4,Uniform,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMax,0.013433056694330568,0.075758344355196239,0.078286952338330024,0.01920227441731152,0.030669084704970182,0.077929431021593096,100
48,4,Uniform,ThompsonSampling,DynamicEpsilonGreedy,3000,HardMax,0.044945905409459058,0.079386766607204243,0.082934400128411259,0.017024474067421219,0.029262860774774538,0.08518399138145144,100
46,4,Uniform,ThompsonSampling,DynamicEpsilonGreedy,5000,HardMax,0.081116688331166878,0.077500899154457237,0.092889836329412015,0.015776804283436949,0.028271373485038997,0.085092390841976479,100
45,4,Uniform,ThompsonSampling,DynamicEpsilonGreedy,7000,HardMax,0.12504029597040298,0.075987955132897134,0.095291891658394134,0.015146682771040865,0.02802817154349278,0.084439844485196813,100
45,4,Uniform,ThompsonSampling,DynamicEpsilonGreedy,9000,HardMax,0.16584181581841814,0.075373810405487227,0.095704909382439488,0.01476737990528634,0.027945056202750927,0.084538342642253697,100
45,4,Uniform,ThompsonSampling,DynamicEpsilonGreedy,10000,HardMax,0.18607819218078192,0.075031507734750952,0.095923335455095127,0.014566890872658557,0.027869890890316065,0.084341743515492326,100
56,7,Uniform,ThompsonSampling,DynamicGreedy,1000,HardMax,0.018226977302269774,0.091737356711193568,0.1199300103152721,0.030489855394071348,0.06375181138015075,0.10652053865998216,100
53,4,Uniform,ThompsonSampling,DynamicGreedy,3000,HardMax,0.063970402959704034,0.08006835780927489,0.11352644529893491,0.031318919572451767,0.063631690508135275,0.098256339028948397,100
50,4,Uniform,ThompsonSampling,DynamicGreedy,5000,HardMax,0.11630596940305971,0.07743342292978822,0.11372391831520935,0.03131267200558991,0.063634651271939999,0.097591149024367926,100
48,3,Uniform,ThompsonSampling,DynamicGreedy,7000,HardMax,0.17205079492050801,0.078705094554377603,0.11628731360893184,0.031174595059047138,0.063391633260571054,0.09830550678849756,100
48,3,Uniform,ThompsonSampling,DynamicGreedy,9000,HardMax,0.22483911608839119,0.077022295751584494,0.11453664471978367,0.031173254362904714,0.063392276193495939,0.098383125471059471,100
47,3,Uniform,ThompsonSampling,DynamicGreedy,10000,HardMax,0.25267233276672335,0.073501323187144321,0.1133892420390564,0.031172881670510959,0.063392454721994271,0.10068183184728051,100
57,9,Uniform,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMax,0.018999700029997003,0.10789887840868906,0.11945346015966413,0.022756376795998661,0.041631249488185307,0.11995568960424269,100
53,7,Uniform,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMax,0.060255574442555748,0.089651629908817573,0.11393811665435603,0.018906404542766306,0.035825091931061342,0.097698636651759554,100
52,7,Uniform,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMax,0.10206019398060195,0.087802876611065436,0.11275993928055017,0.017398038102655004,0.034456376021340267,0.096448308036628475,100
51,6,Uniform,DynamicGreedy,DynamicEpsilonGreedy,7000,HardMax,0.1465029497050295,0.086503036374782266,0.1135851437294547,0.016969001696877813,0.033930705136605198,0.094063018813595092,100
51,6,Uniform,DynamicGreedy,DynamicEpsilonGreedy,9000,HardMax,0.19278552144785521,0.085411487431893987,0.11373096909106147,0.016371865803607562,0.033597731526813009,0.093337217936748207,100
51,6,Uniform,DynamicGreedy,DynamicEpsilonGreedy,10000,HardMax,0.2136234376562344,0.085409268776384814,0.1137749435438668,0.016134103340132308,0.033493381978954094,0.093394288327266248,100
0,0,Uniform,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.028240375962403755,0.062357086974340059,0.061511248380475392,0.034940874695922941,0.058416341199022184,0.07483881474893829,100
0,0,Uniform,ThompsonSampling,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.10617978202179781,0.033977587007460612,0.039210356593934688,0.028707612759382998,0.052154224307165077,0.047087992167604037,100
0,0,Uniform,ThompsonSampling,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.21077332266773324,0.018108477810678109,0.025831192222645748,0.026656423125305147,0.050922370770179727,0.032788392610454707,100
0,0,Uniform,ThompsonSampling,DynamicEpsilonGreedy,7000,HardMaxWithRandom,0.32772722727727233,0.011751630600456409,0.019997687062584906,0.025719367088251444,0.050463729730384661,0.027661426600319013,100
0,0,Uniform,ThompsonSampling,DynamicEpsilonGreedy,9000,HardMaxWithRandom,0.43456294370562942,0.0090971320134765974,0.01567471209949713,0.024568538334343699,0.048710183397493972,0.02514680476359658,100
0,0,Uniform,ThompsonSampling,DynamicEpsilonGreedy,10000,HardMaxWithRandom,0.48618258174182583,0.0082135416833677907,0.015054377708531248,0.024078730788346381,0.047878289933985088,0.024197276959683617,100
0,0,Uniform,ThompsonSampling,DynamicGreedy,1000,HardMaxWithRandom,0.031576042395760423,0.068340317340825282,0.062779825786133642,0.039633787253595953,0.069506631814890821,0.089079254639162928,100
0,0,Uniform,ThompsonSampling,DynamicGreedy,3000,HardMaxWithRandom,0.12595940405959402,0.032595785811300161,0.037290220250614667,0.039634110707455268,0.069506776046678709,0.064398417596706156,100
