P1 Number of NaNs,P2 Number of NaNs,Prior,P1 Alg,P2 Alg,Time Horizon,Agent Alg,Market Share for P1,P1 Regret Mean,P1 Regret Std,P2 Regret Mean,P2 Regret Std,Abs Average Delta Regret,Memory Size
0,0,Needle In Haystack Medium,ThompsonSampling,DynamicGreedy,5000,HardMaxWithRandom,0.58448,0.014532917547564767,0.01119777253393695,0.02859604535603829,0.024428241204490907,0.027411033189005538,100
0,0,Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.50270999999999999,0.030024773004561779,0.023156662925778358,0.024011649702908047,0.020711264584790421,0.025560975997731619,100
0,0,Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.43680000000000008,0.029320556102663983,0.024293595300901524,0.019545244334378251,0.019991218040679274,0.027282208834619234,100
0,0,Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.41742799999999997,0.029469284071232223,0.02444483205129094,0.017231247735768639,0.019487165088678971,0.028234212685205207,100
23,28,Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMax,0.54017999999999988,0.04884916752209649,0.064475441920385762,0.082964682808005771,0.083126214104152191,0.14480690542355859,100
22,28,Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,3000,HardMax,0.54013000000000011,0.044550671739495513,0.067543418140969841,0.07541789060079894,0.084371516932708446,0.1504157349511063,100
22,28,Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,5000,HardMax,0.5468940000000001,0.04219582165565193,0.068525662194741016,0.072982434283081557,0.084400441453894248,0.15027529895307801,100
21,23,Needle In Haystack High,ThompsonSampling,DynamicGreedy,1000,HardMax,0.55431999999999992,0.052411590130814513,0.068478364811238701,0.10711496444032068,0.094497940265375724,0.14913736065016353,100
19,23,Needle In Haystack High,ThompsonSampling,DynamicGreedy,3000,HardMax,0.56849333333333329,0.047224278199701694,0.071811450554781817,0.10566271043033455,0.095437918884844208,0.15500200233089198,100
19,23,Needle In Haystack High,ThompsonSampling,DynamicGreedy,5000,HardMax,0.57578400000000007,0.04319462341770236,0.070585318300879205,0.10537212240848907,0.095707050490249787,0.1597302485526047,100
14,19,Needle In Haystack High,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMax,0.57294,0.09605148351923018,0.092231271705705165,0.088593226041404655,0.085826240977886784,0.14035476471544742,100
13,15,Needle In Haystack High,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMax,0.55415000000000003,0.095466260057535418,0.094582456973347412,0.079966949267379836,0.084565728829052847,0.15520511263533815,100
13,15,Needle In Haystack High,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMax,0.54379600000000006,0.094733622150551047,0.095144898166997949,0.078219115016542232,0.085465047079243808,0.15693166301401446,100
0,0,Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.45820000000000005,0.05697704405408173,0.053638547137811708,0.045533972400900742,0.063179876465619719,0.079415108326997622,100
0,0,Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.45769666666666675,0.031886695369962602,0.043889135255398684,0.031811081567129709,0.05796922344398147,0.049234122525018791,100
0,0,Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.47442000000000006,0.019764043198995093,0.034089456491776339,0.027768444777445285,0.056418900270716756,0.035511058899290952,100
0,0,Needle In Haystack High,ThompsonSampling,DynamicGreedy,1000,HardMaxWithRandom,0.57141999999999993,0.047124353273278762,0.052940820156153146,0.092782120466493381,0.09345943973748462,0.11750146190560613,100
0,0,Needle In Haystack High,ThompsonSampling,DynamicGreedy,3000,HardMaxWithRandom,0.60659999999999992,0.025043961489498209,0.04154126072133895,0.083885038389427583,0.095886586381451644,0.10269150865305422,100
0,0,Needle In Haystack High,ThompsonSampling,DynamicGreedy,5000,HardMaxWithRandom,0.61653599999999997,0.015215532921566213,0.031716564917916031,0.078617773165083824,0.095369744679771176,0.089891723303978488,100
0,0,Needle In Haystack High,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.47647999999999996,0.073253494549526926,0.088340705750894796,0.06042899369344399,0.073986350837446771,0.10526548176015821,100
0,0,Needle In Haystack High,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.46571000000000007,0.068055945606507656,0.092619605412214354,0.044495935668306064,0.068171342313163588,0.098538261989700046,100
0,0,Needle In Haystack High,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.44630399999999992,0.06777344833253196,0.093500328850907921,0.037660485352125302,0.065098262319523745,0.096712574292928885,100
33,26,Heavy Tail,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMax,0.47835,0.11230615647600019,0.20287949181620063,0.12592454855468255,0.22204921458224849,0.35687806998584165,100
32,26,Heavy Tail,ThompsonSampling,DynamicEpsilonGreedy,3000,HardMax,0.47945333333333329,0.10744594685392199,0.20343290294131589,0.12330279230839075,0.22293077675227563,0.35427412409167464,100
32,26,Heavy Tail,ThompsonSampling,DynamicEpsilonGreedy,5000,HardMax,0.48104199999999997,0.098836491560051781,0.20226832578901588,0.12266524842080036,0.22320942229926191,0.34416044630493547,100
35,27,Heavy Tail,ThompsonSampling,DynamicGreedy,1000,HardMax,0.43049999999999999,0.10641952259546703,0.21956296033039976,0.068665563170067889,0.16447620621663303,0.26998888178629021,100
35,27,Heavy Tail,ThompsonSampling,DynamicGreedy,3000,HardMax,0.42925666666666662,0.09654670274018981,0.21853254347287798,0.068433346626740499,0.16457159193723417,0.27605525938859593,100
35,27,Heavy Tail,ThompsonSampling,DynamicGreedy,5000,HardMax,0.43354199999999998,0.094038967785341238,0.21753260195846025,0.068576312470092923,0.1645923987032275,0.2745389248251357,100
16,29,Heavy Tail,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMax,0.54276999999999997,0.10030885445696835,0.20998967692553044,0.10722535046112773,0.22074315138356945,0.23640502623443616,100
15,28,Heavy Tail,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMax,0.55309666666666668,0.1050726588615576,0.21118508577408832,0.10216246224332368,0.22052072596948336,0.23926870395416724,100
15,27,Heavy Tail,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMax,0.55238200000000004,0.10501416112900805,0.21121314866533855,0.099920679495271073,0.22032600905982908,0.2432017338422045,100
0,0,Heavy Tail,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.4733,0.065038531358152393,0.069308697676033024,0.07057319988532551,0.084132939313366059,0.10485196900761955,100
0,0,Heavy Tail,ThompsonSampling,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.5264766666666667,0.019635880500017643,0.029069441192544784,0.050657166124254333,0.068886036920096691,0.055016715540438431,100
0,0,Heavy Tail,ThompsonSampling,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.5979239999999999,0.0073544748601969308,0.013941765818829747,0.045224819009537447,0.064534766705022908,0.044235054363581001,100
0,0,Heavy Tail,ThompsonSampling,DynamicGreedy,1000,HardMaxWithRandom,0.52029999999999998,0.052700627706457635,0.063500777041378673,0.064782123765336264,0.092822473065923172,0.0995574364542543,100
0,0,Heavy Tail,ThompsonSampling,DynamicGreedy,3000,HardMaxWithRandom,0.55746999999999991,0.017174594754853792,0.021649017244995839,0.046686919707617486,0.08151339805485075,0.058069415599187678,100
0,0,Heavy Tail,ThompsonSampling,DynamicGreedy,5000,HardMaxWithRandom,0.57144200000000001,0.00797900328568882,0.013295167941667428,0.037179950255914147,0.079040953681714779,0.041427121316801811,100
0,0,Heavy Tail,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.52314999999999989,0.050641272956189205,0.09076138938678241,0.043312659602940631,0.047895648634632582,0.068861227044395235,100
0,0,Heavy Tail,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.53459000000000001,0.037342251091251957,0.084481566108988659,0.029743969252869106,0.038671389170836387,0.051713749045783491,100
0,0,Heavy Tail,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.56636000000000009,0.034001875054713193,0.084589315292577169,0.025519767924316396,0.03220605645134017,0.04852734429747952,100
33,17,Uniform,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMax,0.45412999999999998,0.04182677548127281,0.071139798822527398,0.053985772869224548,0.09217992647440329,0.10385187364114352,100
32,17,Uniform,ThompsonSampling,DynamicEpsilonGreedy,3000,HardMax,0.47690999999999995,0.034927484086925434,0.072817905856313564,0.050699996635824938,0.091786905183629475,0.10456582327632924,100
31,17,Uniform,ThompsonSampling,DynamicEpsilonGreedy,5000,HardMax,0.48010000000000003,0.032071161195892123,0.072396449720997291,0.049340864489013349,0.091976400998751692,0.10274647027310713,100
25,27,Uniform,ThompsonSampling,DynamicGreedy,1000,HardMax,0.51490999999999998,0.054756553456627104,0.093457209203384045,0.063573407242340896,0.090239978288935138,0.12052687439398559,100
25,27,Uniform,ThompsonSampling,DynamicGreedy,3000,HardMax,0.5424133333333333,0.046953654851141335,0.093961299678986726,0.063337022945341603,0.090740347868000101,0.12284818690381157,100
24,27,Uniform,ThompsonSampling,DynamicGreedy,5000,HardMax,0.55240800000000001,0.043882467676725323,0.09331431591204406,0.06320731777464686,0.090829470627844994,0.12616006306673344,100
29,29,Uniform,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMax,0.42974999999999997,0.082306287252188373,0.11836884855391736,0.042422879516654251,0.064071180221301288,0.14311354229941464,100
27,28,Uniform,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMax,0.42454666666666668,0.081776255186852095,0.11677393286749917,0.032331061315618533,0.055626798413069917,0.1439042053145215,100
27,28,Uniform,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMax,0.41879200000000005,0.081613409270981152,0.11687285281550511,0.030627919069685396,0.05514998606845592,0.14413479997353579,100
0,0,Uniform,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.54972999999999994,0.045474612515880183,0.044875663197276962,0.053856328772643562,0.068756596599146166,0.07147908048223528,100
0,0,Uniform,ThompsonSampling,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.52604666666666666,0.025648072757447137,0.035198699850944905,0.035075758101043512,0.051889716548516984,0.043471398767334565,100
0,0,Uniform,ThompsonSampling,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.54265799999999997,0.015666687511994216,0.027184569285889085,0.026135649632221081,0.040525218754025809,0.029459187543872382,100
0,0,Uniform,ThompsonSampling,DynamicGreedy,1000,HardMaxWithRandom,0.47127999999999998,0.055492935431691537,0.059774898612229233,0.055139309636277091,0.079809887647125696,0.086090172771394011,100
0,0,Uniform,ThompsonSampling,DynamicGreedy,3000,HardMaxWithRandom,0.50424333333333338,0.031013875254091283,0.041859809354762946,0.047780411205661413,0.080224545139801179,0.068999175114787994,100
0,0,Uniform,ThompsonSampling,DynamicGreedy,5000,HardMaxWithRandom,0.5271300000000001,0.01770467928009186,0.025259119520920012,0.044276622044849674,0.078281834464082878,0.055281564198215685,100
0,0,Uniform,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.46805999999999998,0.049449101972173233,0.073708384269760674,0.039889749810864517,0.055899566895653292,0.067089485739224922,100
0,0,Uniform,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.45805999999999997,0.039071831056457153,0.065526279249861555,0.028166252474510704,0.046915557045505742,0.055492455078062101,100
0,0,Uniform,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.4512799999999999,0.037088228174587103,0.06428086498052292,0.023575684241334605,0.04175123636322229,0.052617928277304549,100
