Prior,P1 Alg,P2 Alg,Time Horizon,Agent Alg,Market Share for P1,P1 Regret,P2 Regret,Abs Delta Regret,Memory Size
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.696,7.1839080459770182e-05,0.049177631578947632,0.049105792498487864,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.677,2.4618414574101448e-05,0.049122807017543277,0.049098188602969176,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.7436,1.3448090371167307e-05,0.049102964118563623,0.049089516028192455,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.473,0.0003171247357293872,0.049146110056926436,0.048828985321197046,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.76,6.5789473684210579e-05,0.049236111111111286,0.049170321637427072,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.8284,3.6214389183969132e-05,0.04906759906759877,0.049031384678414801,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.036,0.045833333333333372,0.044553941908713382,0.0012793914246199897,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.37466666666666665,0.049866548042703691,0.036780383795308222,0.01308616424739547,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.2362,0.049872988992378318,0.018970934799685264,0.030902054192693054,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.457,0.049890590809628425,0.049079189686924943,0.00081140112270348258,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.7086666666666667,0.04997648165568961,0.04902745995423307,0.00094902170145653997,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.7152,0.049986017897093511,0.049157303370785228,0.00082871452630828291,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.434,0.049884792626728507,0.046996466431095833,0.0028883261956326733,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.5146666666666667,0.049967616580309432,0.048557692307691018,0.0014099242726184139,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.3174,0.049968494013861144,0.024421330208027368,0.025547163805833776,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.062,0.04919354838709674,0.0202025586353946,0.02899098975170214,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.04666666666666667,0.04964285714285703,0.0077797202797203428,0.041863136863136689,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.067,0.049850746268657022,0.0054233654876742173,0.044427380780982802,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.554,9.0252707581227513e-05,0.0059417040358744379,0.00585145132829321,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.456,3.6549707602339216e-05,0.0041053921568627357,0.0040688424492603967,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.3868,2.5853154084798368e-05,0.002902804957599476,0.0028769518035146775,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.977,0.00020470829068577296,0.047826086956521782,0.04762137866583601,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.8466666666666667,7.8740157480315025e-05,0.048913043478261274,0.04883430332078096,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.8602,4.6500813764240914e-05,0.049141630901287821,0.049095130087523579,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.477,0.049895178197065418,0.048852772466539636,0.0010424057305257819,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.5663333333333334,0.049970570924071409,0.04631053036125958,0.0036600405628118282,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.3498,0.049971412235561563,0.019547831436480631,0.030423580799080932,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.638,0.049921630094044385,0.0031767955801105001,0.046744834513933887,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.25533333333333336,0.04993472584856392,0.0021486123545210348,0.047786113494042888,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.1632,0.049938725490195859,0.0018761950286806837,0.048062530461515172,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.029,0.044827586206896593,0.047991761071060235,0.0031641748641636422,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.22433333333333333,0.049777117384844333,0.048689299527286511,0.0010878178575578212,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.235,0.049872340425530903,0.048875816993466215,0.00099652343206468874,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.972,0.00020576131687242817,0.0053571428571428615,0.0051513815402704334,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.8373333333333334,7.9617834394904536e-05,0.047131147540983999,0.047051529706589094,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.8892,4.4984255510571341e-05,0.047111913357401149,0.04706692910189058,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.308,0.0030844155844155872,0.0016618497109826605,0.0014225658734329267,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.5893333333333334,0.00053733031674208192,0.0021103896103896102,0.0015730592936475283,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.4946,0.00038414880711686245,0.0018401266323703966,0.0014559778252535341,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.979,0.049948927477016708,0.047619047619047658,0.0023298798579690499,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.6046666666666667,0.049972436604187979,0.0053541315345699714,0.04461830506961801,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.5052,0.049980205859063723,0.0037388843977364584,0.046241321461327263,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.327,0.0018348623853211025,0.0013372956909361081,0.00049756669438499445,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.18833333333333332,0.0010619469026548682,0.002197125256673507,0.0011351783540186388,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.3382,0.00035481963335304588,0.0021154427319431805,0.0017606230985901345,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.586,0.00017064846416382269,0.028864734299516998,0.028694085835353173,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.5193333333333333,6.4184852374839596e-05,0.010436893203883552,0.010372708351508712,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.5128,3.900156006240253e-05,0.0066912972085386279,0.0066522956484762258,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.778,0.049999999999999906,0.0033783783783783812,0.046621621621621527,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.311,0.049946409431939433,0.0023222060957909974,0.047624203336148432,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.2752,0.049963662790696396,0.00201434878587196,0.047949314004824439,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.22,0.049772727272727371,0.049166666666666616,0.00060606060606075568,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.49433333333333335,0.049966284558326322,0.049307844429794259,0.00065844012853206318,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.5564,0.049982027318474974,0.049278629395850287,0.00070339792262468642,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.056,0.049107142857142842,0.011334745762711885,0.037772397094430955,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.2733333333333333,0.049939024390243669,0.0064449541284403973,0.043494070261803269,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.1744,0.049942660550458332,0.0042151162790697947,0.045727544271388539,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.13,0.048846153846153741,0.0029310344827586203,0.045915119363395124,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.111,0.049549549549549848,0.0018935133108361421,0.047656036238713707,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.0784,0.049617346938775869,0.0017361111111111069,0.047881235827664764,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.025,0.014000000000000012,0.048461538461537904,0.034461538461537891,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.2773333333333333,0.00042067307692307727,0.048916051660514812,0.048495378583591736,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.5532,0.00012653651482284899,0.048948075201430588,0.048821538686607741,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.613,8.1566068515497622e-05,0.0020671834625323017,0.0019856173940168043,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.24666666666666667,6.7567567567567623e-05,0.0067699115044248161,0.0067023439368572484,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.3912,2.5562372188139083e-05,0.0055519053876478663,0.0055263430154597268,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.323,0.049845201238390383,0.0073116691285081111,0.042533532109882269,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.12633333333333333,0.049868073878628322,0.0030522701259061351,0.046815803752722186,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.226,0.049955752212388432,0.0026227390180878583,0.047333013194300576,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.185,0.049729729729729714,0.0016564417177914125,0.048073288011938303,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.13766666666666666,0.049878934624697717,0.0015848473134905273,0.048294087311207191,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.1288,0.049922360248447685,0.0016414141414141377,0.048280946107033547,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.157,0.04968152866242026,0.0021352313167259805,0.04754629734569428,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.08766666666666667,0.049809885931559134,0.0040738034344172547,0.045736082497141881,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.0654,0.04984709480122354,0.007019045580997277,0.042828049220226261,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.981,0.00030581039755351707,0.015789473684210541,0.015483663286657024,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.9346666666666666,0.00010699001426533534,0.0048469387755102084,0.0047399487612448735,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.6402,9.3720712277413392e-05,0.0027515286270150033,0.0026578079147375898,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.935,5.347593582887705e-05,0.0076923076923076988,0.0076388317564788219,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.3893333333333333,4.2808219178082233e-05,0.0021561135371179012,0.0021133053179398188,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.2442,4.0950040950040985e-05,0.0021698862132839333,0.0021289361723338925,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.974,0.00010266940451745389,0.013461538461538473,0.013358869057021019,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.5066666666666667,6.5789473684210579e-05,0.0024324324324324297,0.0023666429587482192,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.5536,3.6127167630057833e-05,0.0021505376344085987,0.0021144104667785409,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.56,0.049910714285714752,0.049545454545454941,0.00036525974025981151,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.5286666666666666,0.049968474148800533,0.019978783592645166,0.029989690556155368,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.3322,0.049969897652015309,0.0094040131775981767,0.040565884474417134,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.972,0.00010288065843621408,0.048214285714285758,0.048111405055849543,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.9156666666666666,3.6403349108117981e-05,0.048221343873517945,0.048184940524409831,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.9404,2.1267545725223327e-05,0.048322147651006953,0.048300880105281732,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.312,0.049839743589743871,0.0050145348837209256,0.044825208706022947,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.121,0.049862258953168384,0.0027493363670838011,0.047112922586084585,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.1198,0.049916527545910333,0.0022949329697795977,0.047621594576130737,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.304,0.049835526315789747,0.0018678160919540247,0.047967710223835724,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.11666666666666667,0.049857142857143183,0.0016226415094339598,0.048234501347709222,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.0992,0.049899193548387531,0.0016540852575488416,0.048245108290838688,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.957,0.00015673981191222585,0.045348837209302363,0.045192097397390135,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.6496666666666666,7.6962544894817919e-05,0.0057088487155090269,0.0056318861706142094,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.619,4.8465266558966121e-05,0.0038845144356955291,0.0038360491691365631,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.218,0.0500000000000001,0.0026214833759590811,0.047378516624041016,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.3353333333333333,0.049999999999999281,0.0022316950852557639,0.047768304914743515,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.4158,0.049999999999998192,0.0020883259157822619,0.047911674084215927,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.963,0.049740394600207079,0.024324324324324346,0.025416070275882732,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.596,0.049860178970915589,0.0024339933993399328,0.047426185571575658,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.3692,0.049864572047668969,0.0023620798985415289,0.04750249214912744,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.821,0.00012180267965895261,0.0061452513966480504,0.0060234487169890981,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.8276666666666667,4.0273862263391092e-05,0.0028046421663442964,0.0027643683040809051,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.6288,3.1806615776081452e-05,0.0022898706896551692,0.0022580640738790879,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.331,0.049848942598187611,0.0026905829596412579,0.047158359638546352,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.176,0.049905303030303487,0.0058859223300971172,0.044019380700206369,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.1746,0.04994272623138564,0.0043130603343833574,0.045629665897002285,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.68,0.049485294117647391,0.00046875000000000042,0.049016544117647387,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.28633333333333333,0.049592549476134715,0.0025922466137318959,0.047000302862402817,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.3294,0.049787492410441704,0.0023560990158067343,0.047431393394634973,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.601,0.049916805324459718,0.049122807017544221,0.00079399830691549711,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.502,0.049966799468790082,0.049230254350734914,0.00073654511805516798,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.3942,0.049974632166411237,0.046632551997358163,0.0033420801690530744,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.931,0.049838882921589153,0.048550724637681113,0.0012881582839080405,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.7806666666666666,0.049935952177624039,0.04886018237082114,0.0010757698068028995,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.7288,0.049958836443470676,0.038643067846607052,0.011315768596863625,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.031,0.0064516129032258125,0.049122807017543277,0.042671194114317468,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.25,0.0002666666666666669,0.036244444444443337,0.035977777777776672,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.3744,0.00010683760683760693,0.026438618925830385,0.026331781318992779,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.97,0.049999999999999364,0.04666666666666671,0.003333333333332654,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.911,0.049999999999998837,0.04906367041198522,0.0009363295880136166,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.8666,0.050000000000003465,0.04925037481259411,0.00074962518740935569,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.171,0.0017543859649122823,0.0030759951749095293,0.0013216092099972471,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.6906666666666667,0.00014478764478764492,0.002909482758620689,0.0027646951138330439,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.5158,0.00011632415664986439,0.0022717885171416726,0.0021554643604918084,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.624,0.049919871794872291,0.0022606382978723424,0.04765923349699995,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.538,0.04996902106567383,0.0029220779220779183,0.047046943143595914,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.3528,0.049971655328796563,0.0025185414091470899,0.047453113919649473,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.971,0.049742533470648193,0.04137931034482762,0.0083632231258205722,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.4236666666666667,0.049803304484656599,0.048843262001155199,0.00096004248350139987,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.5114,0.04990222917481224,0.048915268112973948,0.00098696106183829291,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.965,0.00010362694300518144,0.047142857142857188,0.047039230199852004,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.9766666666666667,3.4129692832764533e-05,0.048571428571428522,0.048537298878595758,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.9224,2.168256721595839e-05,0.04909793814433025,0.049076255577114293,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.491,0.00061099796334012279,0.049214145383104563,0.048603147419764438,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.736,0.00013586956521739141,0.049368686868686763,0.049232817303469373,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.591,0.000101522842639594,0.049217603911978693,0.049116081069339096,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.687,0.049927219796215706,0.0039936102236421758,0.04593360957257353,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.26366666666666666,0.049936788874841841,0.0020371208691715675,0.047899668005670276,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.2672,0.049962574850298168,0.0019514192139737947,0.048011155636324375,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.563,0.00097690941385435246,0.012013729977116682,0.011036820563262328,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.671,0.00027322404371584721,0.0067882472137791132,0.0065150231700632655,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.6268,0.00017549457562220821,0.0042336548767416835,0.0040581603011194756,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.191,0.027748691099476388,0.048207663782447369,0.020458972682970981,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.08133333333333333,0.032581967213114675,0.016636429608127553,0.015945537604987122,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.3242,0.047378161628622933,0.013850251553713963,0.033527910074908969,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.974,0.049948665297740627,0.025000000000000022,0.024948665297740605,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.44733333333333336,0.049962742175855689,0.002864897466827498,0.04709784470902819,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.3062,0.049967341606791504,0.0022484865955606751,0.047718855011230826,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.029,0.015517241379310358,0.045211122554067604,0.029693881174757245,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.2976666666666667,0.00050391937290033639,0.021879449454200055,0.021375530081299717,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.492,0.00018292682926829285,0.018484251968503729,0.018301325139235436,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.588,0.049914965986395041,0.0040048543689320424,0.045910111617463001,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.3893333333333333,0.049957191780820906,0.001965065502183404,0.047992126278637505,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.483,0.049979296066250636,0.0018181818181818151,0.04816111424806882,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.402,0.049875621890547638,0.0030936454849498354,0.046781976405597801,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.264,0.04993686868686855,0.0041213768115942011,0.045815491875274353,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.1704,0.049941314553990285,0.0028809064609450425,0.047060408093045243,100
Needle In Haystack Medium,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.023,0.047826086956521782,0.048874104401227664,0.0010480174447058815,100
