P1 Number of NaNs,P2 Number of NaNs,Prior,P1 Alg,P2 Alg,Time Horizon,Agent Alg,Market Share for P1,P1 Regret Mean,P1 Regret Std,P2 Regret Mean,P2 Regret Std,Abs Average Delta Regret,Memory Size
0,0,Heavy Tail,ThompsonSampling,ThompsonSampling,400,HardMaxWithRandom,0.50740416666666666,0.066062928737121301,0.092993349360984884,0.069747135188491738,0.091254505835861394,0.10902592617327216,100
0,0,Heavy Tail,ThompsonSampling,ThompsonSampling,600,HardMaxWithRandom,0.50706388888888887,0.054964049761251146,0.078151487104694967,0.058424469475664084,0.077322032502565932,0.092657105285736244,100
0,0,Heavy Tail,ThompsonSampling,ThompsonSampling,800,HardMaxWithRandom,0.50816666666666677,0.048552342452957344,0.069293472980427234,0.050487473601665701,0.066553044863871022,0.081791163325720936,100
0,0,Heavy Tail,ThompsonSampling,ThompsonSampling,1000,HardMaxWithRandom,0.50785833333333341,0.043245365643598856,0.063324901206085346,0.044846616335867208,0.059521595514332303,0.073285708191369398,100
3,1,Heavy Tail,DynamicGreedy,DynamicGreedy,200,HardMaxWithRandom,0.48354166666666665,0.064818398999093904,0.12284928085599825,0.05761007477221592,0.11346941113032559,0.077619737253259047,100
0,0,Heavy Tail,DynamicGreedy,DynamicGreedy,400,HardMaxWithRandom,0.48060833333333336,0.057366791452060986,0.10723423915578791,0.052163357698574268,0.10256966238101332,0.069873722685302106,100
0,0,Heavy Tail,DynamicGreedy,DynamicGreedy,600,HardMaxWithRandom,0.47692777777777773,0.052817401062238062,0.10392132650782289,0.048398800710810215,0.095660907169027365,0.063507551339900603,100
0,0,Heavy Tail,DynamicGreedy,DynamicGreedy,800,HardMaxWithRandom,0.47545625000000002,0.050228365869156709,0.10038086516949511,0.046162903838185124,0.093138300410551253,0.059399177318989207,100
0,0,Heavy Tail,DynamicGreedy,DynamicGreedy,1000,HardMaxWithRandom,0.47489666666666663,0.048187453413879699,0.097546907783931699,0.04459274165363826,0.091491704634409421,0.056233606117513248,100
1,0,Heavy Tail,DynamicEpsilonGreedy,DynamicEpsilonGreedy,200,HardMaxWithRandom,0.47959166666666664,0.067443232735356254,0.11060489319390898,0.070838493871020425,0.10649336494940682,0.090989380440109749,100
0,0,Heavy Tail,DynamicEpsilonGreedy,DynamicEpsilonGreedy,400,HardMaxWithRandom,0.48850000000000005,0.05958844411997466,0.098260421548778731,0.062873664144001071,0.095441220347917327,0.080772069673999594,100
0,0,Heavy Tail,DynamicEpsilonGreedy,DynamicEpsilonGreedy,600,HardMaxWithRandom,0.49456111111111106,0.054360503556512577,0.088437630721039065,0.05796141827814124,0.089722701632876461,0.072894688355731888,100
0,0,Heavy Tail,DynamicEpsilonGreedy,DynamicEpsilonGreedy,800,HardMaxWithRandom,0.49251041666666673,0.050314099801633996,0.080246131075053212,0.054331574004087231,0.085088562871209042,0.06653651209069239,100
0,0,Heavy Tail,DynamicEpsilonGreedy,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.493975,0.04680762219287609,0.074635677503597633,0.051963552754902678,0.082380256989759273,0.062021256888852877,100
0,0,Heavy Tail,ThompsonSampling,DynamicEpsilonGreedy,200,SoftMax,0.45125833333333332,0.056632824511101854,0.063674163274285989,0.056707239883710847,0.084032352275781666,0.073814993165382786,100
0,0,Heavy Tail,ThompsonSampling,DynamicEpsilonGreedy,400,SoftMax,0.47056249999999994,0.036251959479855059,0.045240540265969242,0.05036788846524156,0.076484021505303881,0.056363576325103797,100
0,0,Heavy Tail,ThompsonSampling,DynamicEpsilonGreedy,600,SoftMax,0.49550833333333327,0.025884947619255461,0.037808373343337726,0.046382392752630987,0.069239382949024653,0.047702734773478701,100
0,0,Heavy Tail,ThompsonSampling,DynamicEpsilonGreedy,800,SoftMax,0.51545625000000006,0.01995504037408518,0.031008218597961244,0.043300794154188652,0.063809803233911236,0.042514960086418974,100
0,0,Heavy Tail,ThompsonSampling,DynamicEpsilonGreedy,1000,SoftMax,0.52975666666666676,0.015947015563718487,0.025434511609553644,0.040502722813277596,0.059679448928248627,0.038335934653891728,100
0,0,Heavy Tail,ThompsonSampling,DynamicGreedy,200,SoftMax,0.41633333333333333,0.058236959779352331,0.06264960925236096,0.049690193413723931,0.095304443995900823,0.086705019646738837,100
0,0,Heavy Tail,ThompsonSampling,DynamicGreedy,400,SoftMax,0.43767083333333329,0.037512256500346348,0.044987666678978556,0.043160504307299105,0.089327908213740176,0.067927554848230931,100
0,0,Heavy Tail,ThompsonSampling,DynamicGreedy,600,SoftMax,0.45647777777777776,0.027053046471671671,0.034986619223589616,0.040903192107205846,0.088327770562575597,0.058528367205306575,100
0,0,Heavy Tail,ThompsonSampling,DynamicGreedy,800,SoftMax,0.4698020833333334,0.020915189438415548,0.027799645384038937,0.03942031823626671,0.088074263191111266,0.052657948500962226,100
0,0,Heavy Tail,ThompsonSampling,DynamicGreedy,1000,SoftMax,0.48181333333333326,0.016677575826490005,0.023165121064947145,0.038573727586317726,0.087657543015128597,0.048676188761829442,100
0,0,Heavy Tail,DynamicGreedy,DynamicEpsilonGreedy,200,SoftMax,0.50311666666666666,0.057721987036348968,0.10586214366709529,0.052673918085149991,0.077684935352972814,0.070201296827171814,100
0,0,Heavy Tail,DynamicGreedy,DynamicEpsilonGreedy,400,SoftMax,0.50931666666666675,0.048969163468234593,0.095251989757987127,0.044944238846459414,0.066187875176411295,0.06324263434947594,100
0,0,Heavy Tail,DynamicGreedy,DynamicEpsilonGreedy,600,SoftMax,0.51286944444444438,0.044894783755952357,0.091759525476442852,0.040486652283117708,0.060443660773580113,0.060302468352776348,100
0,0,Heavy Tail,DynamicGreedy,DynamicEpsilonGreedy,800,SoftMax,0.5169604166666667,0.042132494455503079,0.089094422189632774,0.037357713487595881,0.055986427885048137,0.057993625598848124,100
0,0,Heavy Tail,DynamicGreedy,DynamicEpsilonGreedy,1000,SoftMax,0.52094666666666667,0.040463472287961724,0.087621174265291354,0.035207567947749603,0.052270713576377699,0.056600445314096463,100
0,0,Heavy Tail,ThompsonSampling,ThompsonSampling,200,SoftMax,0.50785000000000002,0.054020174595223576,0.062368546864552593,0.053522105698404314,0.057306557447799458,0.065037486316568291,100
0,0,Heavy Tail,ThompsonSampling,ThompsonSampling,400,SoftMax,0.50992083333333338,0.034993251452488779,0.042003549144841459,0.034229810669406294,0.038961401056825176,0.042113675324812222,100
0,0,Heavy Tail,ThompsonSampling,ThompsonSampling,600,SoftMax,0.50691111111111109,0.025714500469865467,0.032110964452721727,0.024900778580068502,0.029618939110914056,0.030089509807882883,100
0,0,Heavy Tail,ThompsonSampling,ThompsonSampling,800,SoftMax,0.50493333333333335,0.020157399297507279,0.026604166528898132,0.019419314496460578,0.024303516101894001,0.022647528435431656,100
0,0,Heavy Tail,ThompsonSampling,ThompsonSampling,1000,SoftMax,0.50031833333333342,0.016339119078889467,0.022294183270908177,0.015448759987940959,0.020055163426940491,0.01725457747189256,100
0,0,Heavy Tail,DynamicGreedy,DynamicGreedy,200,SoftMax,0.48754999999999993,0.049786403059056218,0.095038359675268955,0.052730237286705464,0.10214717792823602,0.064597578915448636,100
0,0,Heavy Tail,DynamicGreedy,DynamicGreedy,400,SoftMax,0.49332083333333332,0.043782856393766154,0.088753806566533616,0.047385635614134572,0.098466774530567847,0.056863949851404597,100
0,0,Heavy Tail,DynamicGreedy,DynamicGreedy,600,SoftMax,0.50160555555555564,0.041163080450875689,0.086818659005022655,0.04484193891192207,0.096455212077065894,0.052672738696713059,100
0,0,Heavy Tail,DynamicGreedy,DynamicGreedy,800,SoftMax,0.50240833333333346,0.039702286033133027,0.08572709067151317,0.043076179063048052,0.094941079450287583,0.049887675325191526,100
0,0,Heavy Tail,DynamicGreedy,DynamicGreedy,1000,SoftMax,0.50082499999999996,0.0386075423319431,0.084569495819060425,0.041603986525673757,0.093208423913750491,0.047572624862516018,100
0,0,Heavy Tail,DynamicEpsilonGreedy,DynamicEpsilonGreedy,200,SoftMax,0.51213333333333333,0.053451854791976068,0.075119247755081373,0.060394478958002061,0.088352748850606483,0.062511552711562626,100
0,0,Heavy Tail,DynamicEpsilonGreedy,DynamicEpsilonGreedy,400,SoftMax,0.50904583333333331,0.04575018535456981,0.065596248814751359,0.049357655925595934,0.072817029365893168,0.050758569203382106,100
0,0,Heavy Tail,DynamicEpsilonGreedy,DynamicEpsilonGreedy,600,SoftMax,0.50721388888888896,0.041286234895115563,0.059554630581621797,0.043825038060646943,0.06518323593306749,0.044578884111144239,100
0,0,Heavy Tail,DynamicEpsilonGreedy,DynamicEpsilonGreedy,800,SoftMax,0.5104770833333333,0.038466064819907303,0.056623331660152244,0.040309733490349324,0.059965319876626955,0.040863259882778454,100
0,0,Heavy Tail,DynamicEpsilonGreedy,DynamicEpsilonGreedy,1000,SoftMax,0.51270000000000004,0.036326295590432461,0.054031474369217375,0.037827037533478616,0.057372882115379518,0.038009075825197081,100
204,167,Uniform,ThompsonSampling,DynamicEpsilonGreedy,200,HardMax,0.46252499999999996,0.061697604781830742,0.064974551428255839,0.052008643370318991,0.076292920774547676,0.096055686865788012,100
197,160,Uniform,ThompsonSampling,DynamicEpsilonGreedy,400,HardMax,0.45951249999999999,0.052864017315536062,0.066065461797606556,0.047804490034216239,0.072966023117100515,0.097362027974819992,100
195,158,Uniform,ThompsonSampling,DynamicEpsilonGreedy,600,HardMax,0.45751388888888889,0.049737592648976529,0.068090609598364105,0.045129937168351987,0.071788941493596409,0.099222395155774371,100
194,158,Uniform,ThompsonSampling,DynamicEpsilonGreedy,800,HardMax,0.45690833333333331,0.047431906819210307,0.068472537906863862,0.043515580992432329,0.071170149891372533,0.10000235715686466,100
190,157,Uniform,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMax,0.45731833333333338,0.045380168249504971,0.068675470374423911,0.04262734501405975,0.070902082577852868,0.099264475490035101,100
178,171,Uniform,ThompsonSampling,DynamicGreedy,200,HardMax,0.49918333333333331,0.060519252154029889,0.069640646819047025,0.048738121344408164,0.081427249938668247,0.090580292471087745,100
177,164,Uniform,ThompsonSampling,DynamicGreedy,400,HardMax,0.50243333333333329,0.051108845728859188,0.068392335672073937,0.048095894661308744,0.08205470209347214,0.093162459842854622,100
172,164,Uniform,ThompsonSampling,DynamicGreedy,600,HardMax,0.50627500000000003,0.047790467845809557,0.069321594995793018,0.047520763647299957,0.08206558456616013,0.09456060021432755,100
172,163,Uniform,ThompsonSampling,DynamicGreedy,800,HardMax,0.5089520833333333,0.045483347783447627,0.069963341966854678,0.046887177746126878,0.081997757402473989,0.095108013173540881,100
169,160,Uniform,ThompsonSampling,DynamicGreedy,1000,HardMax,0.51026166666666672,0.044212978119530733,0.070479949074259959,0.047139652962510888,0.082242306561939205,0.096067393923069344,100
168,188,Uniform,DynamicGreedy,DynamicEpsilonGreedy,200,HardMax,0.5237666666666666,0.050832890663251327,0.085467646200663008,0.051314443871036688,0.075549936821706576,0.089227761144555065,100
160,183,Uniform,DynamicGreedy,DynamicEpsilonGreedy,400,HardMax,0.51765000000000005,0.04857932975278887,0.084221692415940741,0.048479935573981683,0.075429881566983062,0.091534188489392362,100
156,180,Uniform,DynamicGreedy,DynamicEpsilonGreedy,600,HardMax,0.5184805555555555,0.047567817954785888,0.08391847580787698,0.045193281001347195,0.073951563302447759,0.091344178937732237,100
153,179,Uniform,DynamicGreedy,DynamicEpsilonGreedy,800,HardMax,0.51763541666666668,0.047968779067796306,0.084962275696718395,0.043283176930342449,0.072468476465830808,0.092819447667672597,100
151,177,Uniform,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMax,0.51514499999999996,0.048561438547711624,0.085562040858357807,0.042399251284382072,0.073695661195730316,0.09501529977258967,100
171,199,Uniform,ThompsonSampling,ThompsonSampling,200,HardMax,0.50715833333333327,0.059238641360165947,0.066998716385670967,0.058780630680929473,0.070234854408057892,0.09516609643509967,100
165,197,Uniform,ThompsonSampling,ThompsonSampling,400,HardMax,0.50895833333333329,0.051972111658135964,0.069155006609828859,0.051135148081277282,0.071608263088424912,0.09957789954308284,100
164,195,Uniform,ThompsonSampling,ThompsonSampling,600,HardMax,0.50917500000000004,0.04864077492607205,0.070587299614971108,0.047062538252263537,0.072353404599244553,0.10209336412537227,100
163,192,Uniform,ThompsonSampling,ThompsonSampling,800,HardMax,0.50926458333333335,0.046456649421199425,0.071486999856309644,0.044715267600039896,0.072774115890192975,0.1033461471053513,100
162,192,Uniform,ThompsonSampling,ThompsonSampling,1000,HardMax,0.50966,0.044896762375530606,0.071966232042141434,0.042885465164118973,0.073174499711079102,0.10431466528729562,100
174,185,Uniform,DynamicGreedy,DynamicGreedy,200,HardMax,0.51555000000000006,0.053565779438616241,0.083401675616128018,0.05495885291320915,0.08822992240925788,0.075212454525690475,100
168,175,Uniform,DynamicGreedy,DynamicGreedy,400,HardMax,0.52093750000000005,0.049451072778001044,0.079827796868513573,0.053172325967940665,0.087891462637655654,0.075902076944910801,100
166,172,Uniform,DynamicGreedy,DynamicGreedy,600,HardMax,0.52121388888888898,0.048254328157000342,0.079444305777800789,0.052083295640190333,0.086649684767977478,0.078700105393676945,100
163,170,Uniform,DynamicGreedy,DynamicGreedy,800,HardMax,0.51920624999999998,0.047554382159821634,0.079164417681574353,0.051801135681187389,0.08750491071262835,0.079400911467435248,100
160,168,Uniform,DynamicGreedy,DynamicGreedy,1000,HardMax,0.51738166666666663,0.046619477829764326,0.079201852255353505,0.051477058853618904,0.087502368587598883,0.079794733670011914,100
173,175,Uniform,DynamicEpsilonGreedy,DynamicEpsilonGreedy,200,HardMax,0.49277499999999996,0.053539138314601074,0.078333380453425541,0.044392091587899661,0.061654988977568825,0.076079051367766784,100
170,167,Uniform,DynamicEpsilonGreedy,DynamicEpsilonGreedy,400,HardMax,0.48695416666666669,0.049207275190415352,0.075324185763492785,0.041290044550285537,0.060353490013432209,0.075214275627270177,100
165,166,Uniform,DynamicEpsilonGreedy,DynamicEpsilonGreedy,600,HardMax,0.48696388888888892,0.047134681752516276,0.074728365849291906,0.039316331345861849,0.059399805107885319,0.076034087560494582,100
163,164,Uniform,DynamicEpsilonGreedy,DynamicEpsilonGreedy,800,HardMax,0.48825833333333329,0.046435720281726038,0.074600336990119601,0.038216672270544975,0.059123351431440256,0.07689078752259991,100
163,159,Uniform,DynamicEpsilonGreedy,DynamicEpsilonGreedy,1000,HardMax,0.48910833333333337,0.045399939796119601,0.074301245600650836,0.039091426399631861,0.06412566250123318,0.079929142277601742,100
0,3,Uniform,ThompsonSampling,DynamicEpsilonGreedy,200,HardMaxWithRandom,0.49592499999999989,0.068603362972561546,0.064335864190537495,0.061590940744574038,0.082430826785546737,0.080097206196606582,100
0,0,Uniform,ThompsonSampling,DynamicEpsilonGreedy,400,HardMaxWithRandom,0.49609583333333329,0.058830203133425352,0.056628624386999199,0.055057406483451386,0.075397153757087651,0.075077077523954372,100
0,0,Uniform,ThompsonSampling,DynamicEpsilonGreedy,600,HardMaxWithRandom,0.49444166666666661,0.051991471993885471,0.051355905588075894,0.05011852658532033,0.070412423697562634,0.070102561384155965,100
0,0,Uniform,ThompsonSampling,DynamicEpsilonGreedy,800,HardMaxWithRandom,0.4926875,0.048214504444575743,0.050378908697573964,0.047766723412287382,0.068793965354897652,0.067773029404887733,100
0,0,Uniform,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.49541500000000005,0.044085161812774061,0.048450355188235976,0.045778351212750416,0.067606864323221397,0.06482405982571332,100
1,2,Uniform,ThompsonSampling,DynamicGreedy,200,HardMaxWithRandom,0.47009166666666669,0.070059898131158926,0.06502979206032046,0.061342083226102788,0.087212393242100186,0.087099759010535696,100
0,0,Uniform,ThompsonSampling,DynamicGreedy,400,HardMaxWithRandom,0.48165833333333335,0.059709266860664037,0.058233602188003449,0.056412110128726753,0.083411242528109442,0.082521988362754276,100
0,0,Uniform,ThompsonSampling,DynamicGreedy,600,HardMaxWithRandom,0.48706388888888891,0.052991290630076723,0.0546018521276928,0.053465412981483891,0.081393583798999122,0.078497378841560439,100
0,0,Uniform,ThompsonSampling,DynamicGreedy,800,HardMaxWithRandom,0.48803749999999996,0.048764536442239714,0.051040849299274528,0.051579503599486654,0.080804896589743685,0.076602179657847172,100
0,0,Uniform,ThompsonSampling,DynamicGreedy,1000,HardMaxWithRandom,0.48901166666666662,0.044758414440542599,0.048521571682815193,0.049864806239349649,0.080039327382698283,0.073998920206809954,100
1,0,Uniform,DynamicGreedy,DynamicEpsilonGreedy,200,HardMaxWithRandom,0.51585833333333331,0.06371920177830924,0.090563442377532916,0.064925536692792302,0.085392858331371266,0.085002078005999501,100
0,0,Uniform,DynamicGreedy,DynamicEpsilonGreedy,400,HardMaxWithRandom,0.51449999999999996,0.059217394138045588,0.087147247528694308,0.059735670001099736,0.080953194331893227,0.081768229153888969,100
0,0,Uniform,DynamicGreedy,DynamicEpsilonGreedy,600,HardMaxWithRandom,0.51843333333333319,0.055864857848810894,0.085706763051393395,0.055737717739526481,0.077914012625938153,0.079141614367042548,100
0,0,Uniform,DynamicGreedy,DynamicEpsilonGreedy,800,HardMaxWithRandom,0.51971875000000001,0.053505538057674398,0.084104115651346151,0.052246305963666702,0.074373395555404273,0.076639822760409398,100
0,0,Uniform,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.51912333333333327,0.052054046981159181,0.082789481108205276,0.049878270883422317,0.072432397508397542,0.074839809028299245,100
3,2,Uniform,ThompsonSampling,ThompsonSampling,200,HardMaxWithRandom,0.49854166666666666,0.067763206759112946,0.06482134133920521,0.072929949713335038,0.073030652575499302,0.074876816201866647,100
0,0,Uniform,ThompsonSampling,ThompsonSampling,400,HardMaxWithRandom,0.50178333333333325,0.056618548518949097,0.056991076843427232,0.063083219262417861,0.065154818976505116,0.071743009669062011,100
0,0,Uniform,ThompsonSampling,ThompsonSampling,600,HardMaxWithRandom,0.50482222222222217,0.050971328293454396,0.053422750747582237,0.056232033782163786,0.061216936608174406,0.06924004687652939,100
0,0,Uniform,ThompsonSampling,ThompsonSampling,800,HardMaxWithRandom,0.5071479166666667,0.046080556981438162,0.049638333054440688,0.052461907715925807,0.059181740325688945,0.066349117435621288,100
0,0,Uniform,ThompsonSampling,ThompsonSampling,1000,HardMaxWithRandom,0.50918166666666664,0.042705024681641321,0.047186403495575423,0.049286386694866784,0.056818246230036742,0.063703826194110941,100
1,1,Uniform,DynamicGreedy,DynamicGreedy,200,HardMaxWithRandom,0.49589166666666662,0.058499391017132307,0.082431217285970401,0.061792366780773239,0.089206178638245787,0.079547263605796781,100
0,0,Uniform,DynamicGreedy,DynamicGreedy,400,HardMaxWithRandom,0.49351666666666671,0.053688895370725999,0.077912831256877133,0.05785032054390539,0.084727159445920228,0.076899641465454874,100
0,0,Uniform,DynamicGreedy,DynamicGreedy,600,HardMaxWithRandom,0.49167499999999997,0.051761354780412071,0.077486638593092946,0.055348292919556702,0.083686892250364062,0.076149429757216877,100
0,0,Uniform,DynamicGreedy,DynamicGreedy,800,HardMaxWithRandom,0.49463333333333337,0.050005290116310462,0.077619709989940777,0.053385835136182155,0.082363035443879393,0.073919723705346996,100
0,0,Uniform,DynamicGreedy,DynamicGreedy,1000,HardMaxWithRandom,0.49832166666666655,0.049136522483027495,0.078006756506874178,0.051914826790361822,0.080895400038072829,0.072402875635858302,100
1,2,Uniform,DynamicEpsilonGreedy,DynamicEpsilonGreedy,200,HardMaxWithRandom,0.514625,0.063997848296412127,0.087043388975053024,0.064577470975626675,0.085182738781679909,0.087302164790857062,100
0,0,Uniform,DynamicEpsilonGreedy,DynamicEpsilonGreedy,400,HardMaxWithRandom,0.51508750000000003,0.057597386288126558,0.080477327207771829,0.059988412718784273,0.081799132182688902,0.082846080114556686,100
0,0,Uniform,DynamicEpsilonGreedy,DynamicEpsilonGreedy,600,HardMaxWithRandom,0.514625,0.054139204983314905,0.078141277553833821,0.056590135553086396,0.079162915840449655,0.079569547710056213,100
0,0,Uniform,DynamicEpsilonGreedy,DynamicEpsilonGreedy,800,HardMaxWithRandom,0.5172958333333334,0.051372849315878329,0.076956141469435926,0.053693552316584389,0.077362643190191316,0.077079992686757831,100
0,0,Uniform,DynamicEpsilonGreedy,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.51891833333333337,0.049346992424372065,0.075863166411384214,0.051736832679046559,0.076069676206327097,0.075424025789402424,100
0,0,Uniform,ThompsonSampling,DynamicEpsilonGreedy,200,SoftMax,0.4517166666666666,0.063880834006527179,0.053438375482957552,0.056874021688766471,0.075135817381895495,0.071958029799127923,100
0,0,Uniform,ThompsonSampling,DynamicEpsilonGreedy,400,SoftMax,0.46785000000000004,0.048600823725199513,0.043762995519791854,0.050894808858088288,0.071330184304047112,0.064062094932589367,100
0,0,Uniform,ThompsonSampling,DynamicEpsilonGreedy,600,SoftMax,0.47843055555555547,0.039567285665381972,0.037626195493871549,0.046784272669860891,0.067493423992431245,0.056450000181748596,100
0,0,Uniform,ThompsonSampling,DynamicEpsilonGreedy,800,SoftMax,0.48572916666666666,0.033695572829272366,0.033534252665635762,0.043801375533509428,0.064814474360718882,0.050860896858347313,100
0,0,Uniform,ThompsonSampling,DynamicEpsilonGreedy,1000,SoftMax,0.49147166666666664,0.028975925862497115,0.030185296471103479,0.040990282395623662,0.061509990777477368,0.045792836039988877,100
0,0,Uniform,ThompsonSampling,DynamicGreedy,200,SoftMax,0.49549166666666661,0.059664106577734216,0.048819539761976193,0.054005302497830844,0.07884670947328587,0.074632523667560902,100
0,0,Uniform,ThompsonSampling,DynamicGreedy,400,SoftMax,0.49644166666666667,0.045663116802266208,0.040853292416940343,0.047789943979938285,0.074946260784723731,0.066166126592084332,100
0,0,Uniform,ThompsonSampling,DynamicGreedy,600,SoftMax,0.50344444444444447,0.037119689862761318,0.034390517687593825,0.045298805978423576,0.073582786071060946,0.061499946325369995,100
0,0,Uniform,ThompsonSampling,DynamicGreedy,800,SoftMax,0.51056458333333332,0.031526467598194913,0.030146142259023876,0.043867615749327814,0.072869089741638401,0.05772556114430491,100
0,0,Uniform,ThompsonSampling,DynamicGreedy,1000,SoftMax,0.51677833333333334,0.027297251324785148,0.026662317662448445,0.042679574102537969,0.072302539778485983,0.054503007560446098,100
0,0,Uniform,DynamicGreedy,DynamicEpsilonGreedy,200,SoftMax,0.49594166666666667,0.059084189738276366,0.082020028892070565,0.05454632582443928,0.073746019079940744,0.070850874700573829,100
0,0,Uniform,DynamicGreedy,DynamicEpsilonGreedy,400,SoftMax,0.49123333333333336,0.053918764759161242,0.079450911853956599,0.048666136847966474,0.070059045284392357,0.068298787463263552,100
0,0,Uniform,DynamicGreedy,DynamicEpsilonGreedy,600,SoftMax,0.48890277777777785,0.051557558461072767,0.078412835184806282,0.044821456053415525,0.066148915993979207,0.066018528611046221,100
0,0,Uniform,DynamicGreedy,DynamicEpsilonGreedy,800,SoftMax,0.48838124999999999,0.050036543707843967,0.077557880150188774,0.041713880141973553,0.062766310483627699,0.064092823699157725,100
0,0,Uniform,DynamicGreedy,DynamicEpsilonGreedy,1000,SoftMax,0.48718166666666674,0.048992157515062827,0.077159142768729164,0.039126941486629478,0.059507209386124534,0.062197056727197796,100
0,0,Uniform,ThompsonSampling,ThompsonSampling,200,SoftMax,0.48817499999999997,0.05975550443934826,0.048968442136040034,0.058696958306396416,0.051826660450526675,0.051951112723181939,100
0,0,Uniform,ThompsonSampling,ThompsonSampling,400,SoftMax,0.4892083333333333,0.046213136387102081,0.040517347377871292,0.046012426756390154,0.045512988437168889,0.044742640318819617,100
0,0,Uniform,ThompsonSampling,ThompsonSampling,600,SoftMax,0.49076944444444442,0.037876909357683591,0.034734936892983653,0.037844004583640505,0.039438179119756132,0.037684825761833789,100
0,0,Uniform,ThompsonSampling,ThompsonSampling,800,SoftMax,0.49579166666666669,0.031535915687970081,0.029798626995167502,0.03235022041798697,0.034623829466003925,0.031148819506126503,100
0,0,Uniform,ThompsonSampling,ThompsonSampling,1000,SoftMax,0.49985999999999997,0.027154556378141213,0.026435019435555526,0.028452266246213088,0.03142088791325845,0.026734523443397884,100
0,0,Uniform,DynamicGreedy,DynamicGreedy,200,SoftMax,0.49693333333333328,0.062906294120054121,0.094281410843213259,0.054755974549681098,0.081934744969613088,0.081221010172511071,100
0,0,Uniform,DynamicGreedy,DynamicGreedy,400,SoftMax,0.50169999999999992,0.057091215503682825,0.090346902055349815,0.049717090974416539,0.078810652898634537,0.07483984657000424,100
0,0,Uniform,DynamicGreedy,DynamicGreedy,600,SoftMax,0.49832222222222222,0.053833967512386401,0.087319807708409747,0.046934549433955523,0.076747468832627369,0.070164955080638886,100
0,0,Uniform,DynamicGreedy,DynamicGreedy,800,SoftMax,0.49533125000000006,0.051481831236736303,0.085115293616162102,0.045356386034482207,0.075853631047514386,0.066909534886340313,100
0,0,Uniform,DynamicGreedy,DynamicGreedy,1000,SoftMax,0.49602666666666662,0.049660540967312518,0.082846391177840178,0.044443872912265751,0.075407118428407915,0.064637915926536477,100
0,0,Uniform,DynamicEpsilonGreedy,DynamicEpsilonGreedy,200,SoftMax,0.50419999999999998,0.058718894769473354,0.078368348510272925,0.056322507675449059,0.076959396022808671,0.074858716605654296,100
0,0,Uniform,DynamicEpsilonGreedy,DynamicEpsilonGreedy,400,SoftMax,0.49985833333333329,0.051415980998052509,0.071674554333328339,0.049067687362528499,0.070971457725913484,0.067787798681912106,100
0,0,Uniform,DynamicEpsilonGreedy,DynamicEpsilonGreedy,600,SoftMax,0.4946666666666667,0.04634646357498394,0.067681671305126437,0.044555120610659804,0.066271038483429884,0.062195087509783184,100
0,0,Uniform,DynamicEpsilonGreedy,DynamicEpsilonGreedy,800,SoftMax,0.49683125,0.042477482042590567,0.064584115140613754,0.04149153066423434,0.062550394261989009,0.057742884973215544,100
0,0,Uniform,DynamicEpsilonGreedy,DynamicEpsilonGreedy,1000,SoftMax,0.49888333333333329,0.039648035638786862,0.062349848974599303,0.038650946648257148,0.059262118541606887,0.053779791750493508,100
